GeneName	GeneID	chr	start	stop	arm	chr_arm	band
AC100868.1	ENSG00000258417	8	132024238	132085655	q	8q	q24.22
HHLA1	ENSG00000132297	8	132061486	132111159	q	8q	q24.22
KCNQ3	ENSG00000184156	8	132120858	132481019	q	8q	q24.22
HPYR1	ENSG00000253521	8	132560498	132561479	q	8q	q24.22
LRRC6	ENSG00000129295	8	132571953	132675617	q	8q	q24.22
TMEM71	ENSG00000165071	8	132685007	132760712	q	8q	q24.22
PHF20L1	ENSG00000129292	8	132775358	132848807	q	8q	q24.22
AF230666.1	ENSG00000223697	8	132838117	132844298	q	8q	q24.22
TG	ENSG00000042832	8	132866958	133134903	q	8q	q24.22
SLA	ENSG00000155926	8	133036724	133103054	q	8q	q24.22
WISP1	ENSG00000104415	8	133191039	133231690	q	8q	q24.22
NDRG1	ENSG00000104419	8	133237171	133302022	q	8q	q24.22
ST3GAL1	ENSG00000008513	8	133454848	133571940	q	8q	q24.22
AC103706.1	ENSG00000261220	8	133573183	133573861	q	8q	q24.22
AC133634.1	ENSG00000253561	8	133771409	133814537	q	8q	q24.22
AC090821.1	ENSG00000253165	8	133775551	133777352	q	8q	q24.22
AC110741.1	ENSG00000253593	8	133886496	133902407	q	8q	q24.22
AC105180.1	ENSG00000253627	8	134211865	134320447	q	8q	q24.22
ZFAT	ENSG00000066827	8	134477788	134713049	q	8q	q24.22
ZFAT-AS1	ENSG00000248492	8	134598071	134600689	q	8q	q24.22
AC087045.2	ENSG00000272456	8	134722947	134723949	q	8q	q24.22
AC083843.3	ENSG00000259820	8	134792020	134798272	q	8q	q24.22
AC083843.2	ENSG00000254028	8	134832747	134834482	q	8q	q24.22
AC083843.1	ENSG00000253433	8	134838069	134842637	q	8q	q24.22
AC103764.1	ENSG00000251218	8	134849935	134881899	q	8q	q24.22
LINC01591	ENSG00000254083	8	135234131	135299719	q	8q	q24.22
AC040914.1	ENSG00000254372	8	135455865	135456952	q	8q	q24.23
KHDRBS3	ENSG00000131773	8	135457457	135656722	q	8q	q24.23
AC079098.1	ENSG00000253248	8	136047021	136166122	q	8q	q24.23
AC013546.1	ENSG00000253839	8	136489448	136529876	q	8q	q24.23
LINC02055	ENSG00000254101	8	136530798	136984935	q	8q	q24.23
AC046195.1	ENSG00000253288	8	137809444	138083570	q	8q	q24.23
AC046195.2	ENSG00000254361	8	137852327	137929044	q	8q	q24.23
AC079015.1	ENSG00000253988	8	138063268	138073240	q	8q	q24.23
FAM135B	ENSG00000147724	8	138130023	138496822	q	8q	q24.23
COL22A1	ENSG00000169436	8	138588235	138914006	q	8q	
AC027541.1	ENSG00000253432	8	139096305	139102830	q	8q	q24.3
AC100807.1	ENSG00000253783	8	139114193	139127953	q	8q	q24.3
AC087354.1	ENSG00000254258	8	139460062	139463016	q	8q	q24.3
KCNK9	ENSG00000169427	8	139600838	139703056	q	8q	q24.3
TRAPPC9	ENSG00000167632	8	139730343	140458579	q	8q	q24.3
AC021744.1	ENSG00000253574	8	139911238	139916620	q	8q	q24.3
AC107375.1	ENSG00000259891	8	140505813	140508043	q	8q	q24.3
CHRAC1	ENSG00000104472	8	140511298	140517137	q	8q	q24.3
AGO2	ENSG00000123908	8	140520156	140635619	q	8q	q24.3
ERICD	ENSG00000280303	8	140636281	140638283	q	8q	q24.3
PTK2	ENSG00000169398	8	140657900	141002216	q	8q	q24.3
AC100860.1	ENSG00000253266	8	141055290	141060596	q	8q	q24.3
DENND3	ENSG00000105339	8	141117278	141195808	q	8q	q24.3
AC040970.1	ENSG00000253210	8	141126044	141129961	q	8q	q24.3
SLC45A4	ENSG00000022567	8	141207166	141308305	q	8q	q24.3
AC011676.1	ENSG00000253307	8	141252286	141253292	q	8q	q24.3
AC011676.2	ENSG00000254019	8	141254565	141256817	q	8q	q24.3
AC011676.3	ENSG00000254197	8	141278228	141292862	q	8q	q24.3
AC011676.4	ENSG00000254291	8	141326130	141327137	q	8q	q24.3
LINC01300	ENSG00000253595	8	141340549	141344621	q	8q	q24.3
GPR20	ENSG00000204882	8	141356500	141367267	q	8q	q24.3
AC100803.1	ENSG00000244998	8	141389939	141392574	q	8q	q24.3
PTP4A3	ENSG00000184489	8	141391993	141432454	q	8q	q24.3
AC100803.3	ENSG00000271959	8	141434545	141437954	q	8q	q24.3
AC138647.1	ENSG00000226490	8	141514638	141518737	q	8q	q24.3
AC104417.2	ENSG00000261710	8	142089827	142091619	q	8q	q24.3
LINC00051	ENSG00000254008	8	142198356	142209003	q	8q	q24.3
TSNARE1	ENSG00000171045	8	142212080	142403240	q	8q	q24.3
AC134682.1	ENSG00000261693	8	142403652	142407028	q	8q	q24.3
ADGRB1	ENSG00000181790	8	142449430	142545009	q	8q	q24.3
ARC	ENSG00000198576	8	142611044	142614472	q	8q	q24.3
AP006547.1	ENSG00000261044	8	142620373	142621064	q	8q	q24.3
AC108002.3	ENSG00000277332	8	142638596	142640648	q	8q	q24.3
JRK	ENSG00000234616	8	142657460	142681968	q	8q	q24.3
PSCA	ENSG00000167653	8	142670308	142682724	q	8q	q24.3
LY6K	ENSG00000160886	8	142700111	142705127	q	8q	q24.3
AC108002.1	ENSG00000253741	8	142702252	142726973	q	8q	q24.3
THEM6	ENSG00000130193	8	142727203	142736927	q	8q	q24.3
AC108002.2	ENSG00000253806	8	142727283	142727690	q	8q	q24.3
SLURP1	ENSG00000126233	8	142740944	142742411	q	8q	q24.3
LYPD2	ENSG00000197353	8	142750150	142752534	q	8q	q24.3
AC083841.1	ENSG00000253196	8	142763116	142766427	q	8q	q24.3
LYNX1-SLURP2	ENSG00000284505	8	142764334	142778224	q	8q	q24.3
SLURP2	ENSG00000283992	8	142764338	142769844	q	8q	q24.3
LYNX1	ENSG00000180155	8	142771197	142777810	q	8q	q24.3
LY6D	ENSG00000167656	8	142784880	142786592	q	8q	q24.3
AC083841.2	ENSG00000253715	8	142785374	142812120	q	8q	q24.3
AC083841.3	ENSG00000253728	8	142834138	142834940	q	8q	q24.3
GML	ENSG00000104499	8	142834247	142916506	q	8q	q24.3
CYP11B1	ENSG00000160882	8	142872356	142879846	q	8q	q24.3
CYP11B2	ENSG00000179142	8	142910559	142917843	q	8q	q24.3
LY6E-DT	ENSG00000247317	8	142981738	143018437	q	8q	q24.3
LY6E	ENSG00000160932	8	143017982	143023832	q	8q	q24.3
LY6L	ENSG00000261667	8	143080457	143083001	q	8q	q24.3
LY6H	ENSG00000176956	8	143157914	143160711	q	8q	q24.3
GPIHBP1	ENSG00000277494	8	143213193	143217170	q	8q	q24.3
ZFP41	ENSG00000181638	8	143246821	143262705	q	8q	q24.3
AC138696.1	ENSG00000264668	8	143247110	143276403	q	8q	q24.3
GLI4	ENSG00000250571	8	143267433	143276931	q	8q	q24.3
MINCR	ENSG00000253716	8	143280161	143281690	q	8q	q24.3
ZNF696	ENSG00000185730	8	143289676	143298061	q	8q	q24.3
AC138696.2	ENSG00000272172	8	143290399	143290621	q	8q	q24.3
TOP1MT	ENSG00000184428	8	143304384	143359979	q	8q	q24.3
RHPN1-AS1	ENSG00000254389	8	143366631	143368548	q	8q	q24.3
RHPN1	ENSG00000158106	8	143368887	143384220	q	8q	q24.3
AC105118.1	ENSG00000253931	8	143412749	143417054	q	8q	q24.3
MAFA-AS1	ENSG00000254338	8	143417679	143419150	q	8q	q24.3
MAFA	ENSG00000182759	8	143419182	143430406	q	8q	q24.3
ZC3H3	ENSG00000014164	8	143437655	143541453	q	8q	q24.3
AC067930.4	ENSG00000254859	8	143541973	143549729	q	8q	q24.3
AC067930.1	ENSG00000254144	8	143542110	143542400	q	8q	q24.3
GSDMD	ENSG00000104518	8	143553207	143563062	q	8q	q24.3
MROH6	ENSG00000204839	8	143566187	143572971	q	8q	q24.3
AC067930.5	ENSG00000255050	8	143573490	143577397	q	8q	q24.3
NAPRT	ENSG00000147813	8	143574785	143578649	q	8q	q24.3
AC067930.2	ENSG00000254741	8	143579636	143580670	q	8q	q24.3
EEF1D	ENSG00000104529	8	143579697	143599541	q	8q	q24.3
TIGD5	ENSG00000179886	8	143597835	143603224	q	8q	q24.3
PYCR3	ENSG00000104524	8	143603913	143609773	q	8q	q24.3
TSTA3	ENSG00000104522	8	143612618	143618048	q	8q	q24.3
AC067930.3	ENSG00000254812	8	143632071	143633756	q	8q	q24.3
ZNF623	ENSG00000183309	8	143636013	143656418	q	8q	q24.3
ZNF707	ENSG00000181135	8	143684452	143713898	q	8q	q24.3
CCDC166	ENSG00000255181	8	143706694	143708109	q	8q	q24.3
AC105219.3	ENSG00000254574	8	143709007	143713584	q	8q	q24.3
MAPK15	ENSG00000181085	8	143716259	143722458	q	8q	q24.3
AC105219.2	ENSG00000254548	8	143718246	143718891	q	8q	q24.3
FAM83H	ENSG00000180921	8	143723933	143733801	q	8q	q24.3
IQANK1	ENSG00000203499	8	143734140	143790644	q	8q	q24.3
AC105219.4	ENSG00000254973	8	143758153	143771822	q	8q	q24.3
SCRIB	ENSG00000180900	8	143790920	143815379	q	8q	q24.3
PUF60	ENSG00000179950	8	143816344	143829859	q	8q	q24.3
NRBP2	ENSG00000185189	8	143833594	143840974	q	8q	q24.3
EPPK1	ENSG00000261150	8	143857324	143878464	q	8q	q24.3
PLEC	ENSG00000178209	8	143915147	143976734	q	8q	q24.3
PARP10	ENSG00000178685	8	143977153	144012772	q	8q	q24.3
GRINA	ENSG00000178719	8	143990058	143993415	q	8q	q24.3
SPATC1	ENSG00000186583	8	144012414	144047085	q	8q	q24.3
OPLAH	ENSG00000178814	8	144051266	144063965	q	8q	q24.3
AC109322.1	ENSG00000255224	8	144078002	144079265	q	8q	q24.3
EXOSC4	ENSG00000178896	8	144078626	144080647	q	8q	q24.3
GPAA1	ENSG00000197858	8	144082590	144086216	q	8q	q24.3
CYC1	ENSG00000179091	8	144095027	144097525	q	8q	q24.3
SHARPIN	ENSG00000179526	8	144098633	144108124	q	8q	q24.3
MAF1	ENSG00000179632	8	144104499	144107611	q	8q	q24.3
WDR97	ENSG00000179698	8	144107726	144118315	q	8q	q24.3
HGH1	ENSG00000235173	8	144137769	144140843	q	8q	q24.3
MROH1	ENSG00000179832	8	144148016	144261940	q	8q	q24.3
BOP1	ENSG00000261236	8	144262102	144291370	q	8q	q24.3
SCX	ENSG00000260428	8	144266560	144268481	q	8q	q24.3
HSF1	ENSG00000185122	8	144291591	144314722	q	8q	q24.3
DGAT1	ENSG00000185000	8	144314584	144326910	q	8q	q24.3
AC233992.1	ENSG00000254690	8	144314590	144315138	q	8q	q24.3
SCRT1	ENSG00000261678	8	144330565	144336281	q	8q	q24.3
TMEM249	ENSG00000261587	8	144352219	144354914	q	8q	q24.3
AC233992.2	ENSG00000271698	8	144353228	144355609	q	8q	q24.3
SLC52A2	ENSG00000185803	8	144354135	144361286	q	8q	q24.3
FBXL6	ENSG00000182325	8	144355431	144359376	q	8q	q24.3
ADCK5	ENSG00000173137	8	144373101	144393242	q	8q	q24.3
CPSF1	ENSG00000071894	8	144393229	144409349	q	8q	q24.3
AC233992.3	ENSG00000272115	8	144409492	144409976	q	8q	q24.3
SLC39A4	ENSG00000147804	8	144409742	144416895	q	8q	q24.3
VPS28	ENSG00000160948	8	144423601	144428563	q	8q	q24.3
TONSL	ENSG00000160949	8	144428775	144444444	q	8q	q24.3
TONSL-AS1	ENSG00000232600	8	144437675	144439971	q	8q	q24.3
CYHR1	ENSG00000187954	8	144449582	144465677	q	8q	q24.3
AC084125.1	ENSG00000254578	8	144463817	144465101	q	8q	q24.3
KIFC2	ENSG00000167702	8	144466043	144474202	q	8q	q24.3
FOXH1	ENSG00000160973	8	144473412	144476335	q	8q	q24.3
PPP1R16A	ENSG00000160972	8	144477969	144502121	q	8q	q24.3
GPT	ENSG00000167701	8	144502973	144507174	q	8q	q24.3
MFSD3	ENSG00000167700	8	144509074	144511213	q	8q	q24.3
RECQL4	ENSG00000160957	8	144511288	144517845	q	8q	q24.3
AC084125.4	ENSG00000265393	8	144512567	144513672	q	8q	q24.3
LRRC14	ENSG00000160959	8	144517992	144525178	q	8q	q24.3
LRRC24	ENSG00000254402	8	144522377	144527032	q	8q	q24.3
C8orf82	ENSG00000213563	8	144525733	144529132	q	8q	q24.3
ARHGAP39	ENSG00000147799	8	144529179	144605816	q	8q	q24.3
AC084125.3	ENSG00000255456	8	144584040	144586488	q	8q	q24.3
AF186192.1	ENSG00000254533	8	144698614	144699185	q	8q	q24.3
AF186192.3	ENSG00000263612	8	144713899	144714845	q	8q	q24.3
ZNF251	ENSG00000198169	8	144720907	144756417	q	8q	q24.3
ZNF34	ENSG00000196378	8	144773114	144787345	q	8q	q24.3
RPL8	ENSG00000161016	8	144789765	144792587	q	8q	q24.3
ZNF517	ENSG00000197363	8	144798876	144811169	q	8q	q24.3
ZNF7	ENSG00000147789	8	144827464	144847509	q	8q	q24.3
COMMD5	ENSG00000170619	8	144841042	144853736	q	8q	q24.3
ZNF250	ENSG00000196150	8	144876497	144902168	q	8q	q24.3
ZNF16	ENSG00000170631	8	144930358	144950888	q	8q	q24.3
AF235103.1	ENSG00000255164	8	144992914	144994837	q	8q	q24.3
ZNF252P-AS1	ENSG00000255559	8	145002811	145006046	q	8q	q24.3
C8orf33	ENSG00000182307	8	145052378	145056030	q	8q	q24.3
WASHC1	ENSG00000181404	9	14521	73865	p	9p	p24.3
AL928970.1	ENSG00000227518	9	27657	30891	p	9p	p24.3
FAM138C	ENSG00000218839	9	34394	37269	p	9p	p24.3
PGM5P3-AS1	ENSG00000277631	9	72674	88826	p	9p	p24.3
AL449043.1	ENSG00000227917	9	100804	102941	p	9p	p24.3
LINC01388	ENSG00000231808	9	112713	113754	p	9p	p24.3
FOXD4	ENSG00000170122	9	116231	118204	p	9p	p24.3
CBWD1	ENSG00000172785	9	121038	179147	p	9p	p24.3
C9orf66	ENSG00000183784	9	212824	215741	p	9p	p24.3
DOCK8	ENSG00000107099	9	214854	465259	p	9p	p24.3
AL158832.1	ENSG00000235880	9	267966	273002	p	9p	p24.3
AL161725.1	ENSG00000227155	9	452492	492248	p	9p	p24.3
KANK1	ENSG00000107104	9	470291	746106	p	9p	p24.3
AL136979.1	ENSG00000227914	9	673478	685555	p	9p	p24.3
DMRT1	ENSG00000137090	9	841690	969090	p	9p	p24.3
DMRT3	ENSG00000064218	9	976964	991731	p	9p	p24.3
LINC01230	ENSG00000281769	9	1045625	1048641	p	9p	p24.3
DMRT2	ENSG00000173253	9	1049858	1057552	p	9p	p24.3
SMARCA2	ENSG00000080503	9	1980290	2193624	p	9p	p24.3
AL359076.1	ENSG00000236199	9	2041900	2046023	p	9p	p24.3
VLDLR-AS1	ENSG00000236404	9	2422702	2643359	p	9p	p24.2
AL353614.1	ENSG00000231052	9	2541097	2541635	p	9p	p24.2
VLDLR	ENSG00000147852	9	2621834	2660053	p	9p	p24.2
KCNV2	ENSG00000168263	9	2717502	2730037	p	9p	p24.2
PUM3	ENSG00000080608	9	2720469	2844241	p	9p	p24.2
LINC01231	ENSG00000236511	9	3181589	3198517	p	9p	p24.2
RFX3	ENSG00000080298	9	3218297	3526004	p	9p	p24.2
RFX3-AS1	ENSG00000232104	9	3526723	3691814	p	9p	p24.2
AL354977.2	ENSG00000237359	9	3647335	3648338	p	9p	p24.2
AL354977.1	ENSG00000226669	9	3684076	3689626	p	9p	p24.2
GLIS3	ENSG00000107249	9	3824127	4348392	p	9p	p24.2
AL137071.1	ENSG00000236724	9	3875584	3878809	p	9p	p24.2
GLIS3-AS1	ENSG00000237009	9	3898642	3901248	p	9p	p24.2
AL162419.1	ENSG00000228322	9	4299390	4306046	p	9p	p24.2
SLC1A1	ENSG00000106688	9	4490444	4587469	p	9p	p24.2
SPATA6L	ENSG00000106686	9	4553386	4666674	p	9p	
PLPP6	ENSG00000205808	9	4662315	4665258	p	9p	p24.1
CDC37L1-DT	ENSG00000273061	9	4676600	4679502	p	9p	p24.1
CDC37L1	ENSG00000106993	9	4679559	4708398	p	9p	p24.1
AK3	ENSG00000147853	9	4709559	4742043	p	9p	p24.1
RCL1	ENSG00000120158	9	4792869	4885917	p	9p	p24.1
AL158147.1	ENSG00000228165	9	4850299	4850373	p	9p	p24.1
JAK2	ENSG00000096968	9	4984390	5128183	p	9p	p24.1
IGHEP2	ENSG00000254017	9	5113549	5114804	p	9p	p24.1
INSL6	ENSG00000120210	9	5131979	5185668	p	9p	p24.1
INSL4	ENSG00000120211	9	5231419	5235304	p	9p	p24.1
RLN2	ENSG00000107014	9	5299868	5304969	p	9p	p24.1
RLN1	ENSG00000107018	9	5334969	5339873	p	9p	p24.1
AL135786.2	ENSG00000272866	9	5351796	5352410	p	9p	p24.1
PLGRKT	ENSG00000107020	9	5357973	5437878	p	9p	p24.1
CD274	ENSG00000120217	9	5450503	5470566	p	9p	p24.1
PDCD1LG2	ENSG00000197646	9	5510570	5571254	p	9p	p24.1
AL162253.1	ENSG00000231509	9	5584490	5588994	p	9p	p24.1
RIC1	ENSG00000107036	9	5629025	5776557	p	9p	p24.1
AL136980.1	ENSG00000225408	9	5719021	5720244	p	9p	p24.1
ERMP1	ENSG00000099219	9	5765076	5833117	p	9p	p24.1
KIAA2026	ENSG00000183354	9	5881596	6007901	p	9p	p24.1
MLANA	ENSG00000120215	9	5890802	5910606	p	9p	p24.1
RANBP6	ENSG00000137040	9	6011043	6015625	p	9p	p24.1
AL162384.1	ENSG00000228739	9	6047360	6066714	p	9p	p24.1
IL33	ENSG00000137033	9	6215786	6257983	p	9p	p24.1
TPD52L3	ENSG00000170777	9	6328375	6331900	p	9p	p24.1
UHRF2	ENSG00000147854	9	6413151	6507054	p	9p	p24.1
AL133480.1	ENSG00000233367	9	6415145	6449558	p	9p	p24.1
GLDC	ENSG00000178445	9	6532464	6645783	p	9p	p24.1
AL162411.1	ENSG00000236924	9	6645956	6670635	p	9p	p24.1
AL354707.2	ENSG00000229611	9	6704471	6707780	p	9p	p24.1
AL354707.1	ENSG00000225489	9	6716495	6727438	p	9p	p24.1
KDM4C	ENSG00000107077	9	6720863	7175648	p	9p	p24.1
AL354694.1	ENSG00000273056	9	7786105	7786688	p	9p	p24.1
DMAC1	ENSG00000137038	9	7796490	7888380	p	9p	p24.1
AL135923.1	ENSG00000226376	9	7930827	7935137	p	9p	p24.1
AL135923.2	ENSG00000231902	9	7960413	7961080	p	9p	p24.1
PTPRD	ENSG00000153707	9	8314246	10612723	p	9p	
PTPRD-AS1	ENSG00000225706	9	8858130	8862255	p	9p	p24.1
AL596451.1	ENSG00000234021	9	8936079	8963077	p	9p	p24.1
AL513422.1	ENSG00000230920	9	9799423	9803784	p	9p	p23
PTPRD-AS2	ENSG00000226717	9	10613202	10620420	p	9p	p23
AL135790.1	ENSG00000232035	9	10631750	10632203	p	9p	p23
AL162413.1	ENSG00000270372	9	10948372	10948481	p	9p	p23
AL451129.1	ENSG00000230365	9	11275314	11276314	p	9p	p23
AL589678.1	ENSG00000224935	9	12098660	12159147	p	9p	p23
TYRP1	ENSG00000107165	9	12685439	12710290	p	9p	p23
LURAP1L-AS1	ENSG00000235448	9	12700100	12814345	p	9p	p23
LURAP1L	ENSG00000153714	9	12775021	12822131	p	9p	p23
MPDZ	ENSG00000107186	9	13105704	13279590	p	9p	p23
LINC01235	ENSG00000270547	9	13406380	13433053	p	9p	p23
AL583785.1	ENSG00000226197	9	13446491	13487511	p	9p	p23
LINC00583	ENSG00000205636	9	13927971	13945610	p	9p	p23
AL360089.1	ENSG00000235533	9	14025971	14030115	p	9p	p23
NFIB	ENSG00000147862	9	14081843	14398983	p	9p	
AL136366.1	ENSG00000225472	9	14317085	14357908	p	9p	p22.3
AL159169.3	ENSG00000273399	9	14586766	14587326	p	9p	p22.3
AL159169.2	ENSG00000272871	9	14588797	14590065	p	9p	p22.3
ZDHHC21	ENSG00000175893	9	14611071	14693471	p	9p	p22.3
CER1	ENSG00000147869	9	14719724	14722717	p	9p	p22.3
FREM1	ENSG00000164946	9	14734666	14910995	p	9p	p22.3
AL512643.1	ENSG00000283647	9	14790635	14791158	p	9p	p22.3
TTC39B	ENSG00000155158	9	15163622	15307360	p	9p	p22.3
SNAPC3	ENSG00000164975	9	15422704	15465953	p	9p	p22.3
PSIP1	ENSG00000164985	9	15464066	15511019	p	9p	p22.3
CCDC171	ENSG00000164989	9	15553086	16061663	p	9p	p22.3
C9orf92	ENSG00000205549	9	16203935	16276313	p	9p	p22.3
BNC2	ENSG00000173068	9	16409503	16870843	p	9p	
AL449983.1	ENSG00000231756	9	16473188	16476237	p	9p	p22.3
AL450003.1	ENSG00000230694	9	16625676	16626390	p	9p	p22.2
BNC2-AS1	ENSG00000234779	9	16726814	16727524	p	9p	p22.2
AL358117.1	ENSG00000285169	9	16982723	16983459	p	9p	p22.2
AL162725.2	ENSG00000237153	9	17018708	17112815	p	9p	p22.2
CNTLN	ENSG00000044459	9	17134982	17503923	p	9p	p22.2
SH3GL2	ENSG00000107295	9	17579082	17797129	p	9p	p22.2
ADAMTSL1	ENSG00000178031	9	17906563	18910950	p	9p	
AL442638.1	ENSG00000227167	9	18360597	18362220	p	9p	p22.2
SAXO1	ENSG00000155875	9	18927658	19049354	p	9p	p22.1
RRAGA	ENSG00000155876	9	19049395	19050983	p	9p	p22.1
HAUS6	ENSG00000147874	9	19053143	19103119	p	9p	p22.1
PLIN2	ENSG00000147872	9	19108375	19149290	p	9p	p22.1
DENND4C	ENSG00000137145	9	19230435	19373545	p	9p	p22.1
AL161909.2	ENSG00000232978	9	19291337	19292576	p	9p	p22.1
AL391834.1	ENSG00000272842	9	19371386	19371945	p	9p	p22.1
AL391834.2	ENSG00000273226	9	19375451	19375996	p	9p	p22.1
RPS6	ENSG00000137154	9	19375715	19380254	p	9p	p22.1
ACER2	ENSG00000177076	9	19409059	19452020	p	9p	p22.1
SLC24A2	ENSG00000155886	9	19507452	19786928	p	9p	p22.1
AL591222.1	ENSG00000261402	9	19926094	19929937	p	9p	p21.3
MLLT3	ENSG00000171843	9	20341665	20622543	p	9p	p21.3
FOCAD	ENSG00000188352	9	20658309	20995955	p	9p	p21.3
FOCAD-AS1	ENSG00000227071	9	20683304	20684688	p	9p	p21.3
HACD4	ENSG00000188921	9	20999515	21031636	p	9p	p21.3
IFNB1	ENSG00000171855	9	21077105	21077963	p	9p	p21.3
IFNW1	ENSG00000177047	9	21140214	21142145	p	9p	p21.3
IFNA21	ENSG00000137080	9	21165637	21166660	p	9p	p21.3
IFNA4	ENSG00000236637	9	21186694	21187671	p	9p	p21.3
IFNA7	ENSG00000214042	9	21201469	21202205	p	9p	p21.3
IFNA10	ENSG00000186803	9	21206181	21207143	p	9p	p21.3
IFNA16	ENSG00000147885	9	21216373	21217311	p	9p	p21.3
IFNA17	ENSG00000234829	9	21227243	21228222	p	9p	p21.3
IFNA14	ENSG00000228083	9	21239002	21239991	p	9p	p21.3
IFNA5	ENSG00000147873	9	21304326	21305312	p	9p	p21.3
KLHL9	ENSG00000198642	9	21329671	21335380	p	9p	p21.3
IFNA6	ENSG00000120235	9	21349835	21351378	p	9p	p21.3
IFNA13	ENSG00000233816	9	21367424	21368962	p	9p	p21.3
IFNA2	ENSG00000188379	9	21384254	21385388	p	9p	p21.3
AL353732.1	ENSG00000261696	9	21394888	21396346	p	9p	p21.3
IFNA8	ENSG00000120242	9	21409147	21410185	p	9p	p21.3
IFNA1	ENSG00000197919	9	21440454	21441316	p	9p	p21.3
IFNE	ENSG00000184995	9	21480839	21482313	p	9p	p21.3
MTAP	ENSG00000099810	9	21802543	21937651	p	9p	p21.3
AL359922.1	ENSG00000264545	9	21802636	22032986	p	9p	p21.3
AL359922.2	ENSG00000265194	9	21858910	21861926	p	9p	p21.3
CDKN2A-DT	ENSG00000224854	9	21966929	21967751	p	9p	p21.3
CDKN2A	ENSG00000147889	9	21967753	21995301	p	9p	p21.3
CDKN2B-AS1	ENSG00000240498	9	21994778	22121097	p	9p	p21.3
CDKN2B	ENSG00000147883	9	22002903	22009363	p	9p	p21.3
AL157937.1	ENSG00000236921	9	22203990	22214672	p	9p	p21.3
DMRTA1	ENSG00000176399	9	22446841	22455740	p	9p	p21.3
LINC01239	ENSG00000234840	9	22646200	22824213	p	9p	p21.3
AL391117.1	ENSG00000284418	9	22703516	23438700	p	9p	p21.3
AC017067.1	ENSG00000224549	9	22767175	22768316	p	9p	p21.3
AL445623.2	ENSG00000283982	9	23500691	23672387	p	9p	p21.3
AL445623.1	ENSG00000233906	9	23671788	23672399	p	9p	p21.3
ELAVL2	ENSG00000107105	9	23690104	23826337	p	9p	p21.3
AL365204.1	ENSG00000231460	9	23829670	23849914	p	9p	p21.3
AL365204.2	ENSG00000237414	9	23894990	23898054	p	9p	p21.3
IZUMO3	ENSG00000205442	9	24542952	24545946	p	9p	p21.3
AL353811.1	ENSG00000269957	9	24545952	24591993	p	9p	p21.3
TUSC1	ENSG00000198680	9	25676389	25678440	p	9p	p21.2
LINC01241	ENSG00000236306	9	25780056	25812968	p	9p	p21.2
AL353753.1	ENSG00000276759	9	26066675	26118408	p	9p	p21.2
AL451137.1	ENSG00000254261	9	26746953	26786874	p	9p	p21.2
AL356133.2	ENSG00000253400	9	26801733	26805862	p	9p	p21.2
CAAP1	ENSG00000120159	9	26840685	26892804	p	9p	p21.2
PLAA	ENSG00000137055	9	26904083	26947463	p	9p	p21.2
IFT74	ENSG00000096872	9	26947039	27062930	p	9p	p21.2
IFT74-AS1	ENSG00000234676	9	26955780	26956295	p	9p	p21.2
LRRC19	ENSG00000184434	9	26993136	27005693	p	9p	p21.2
AL355432.1	ENSG00000254396	9	27102630	27104728	p	9p	p21.2
TEK	ENSG00000120156	9	27109141	27230175	p	9p	p21.2
EQTN	ENSG00000120160	9	27284659	27297139	p	9p	p21.2
MOB3B	ENSG00000120162	9	27325209	27529781	p	9p	p21.2
AL163192.1	ENSG00000237734	9	27391734	27397563	p	9p	p21.2
IFNK	ENSG00000147896	9	27524314	27526498	p	9p	p21.2
C9orf72	ENSG00000147894	9	27546545	27573866	p	9p	p21.2
AL360014.1	ENSG00000260390	9	27829276	27844481	p	9p	p21.2
LINGO2	ENSG00000174482	9	27948078	28670286	p	9p	
LINC01242	ENSG00000280683	9	30388935	30575012	p	9p	p21.1
LINC01243	ENSG00000260720	9	31371611	31381490	p	9p	p21.1
ACO1	ENSG00000122729	9	32384603	32454769	p	9p	p21.1
DDX58	ENSG00000107201	9	32455705	32526324	p	9p	p21.1
TOPORS	ENSG00000197579	9	32540544	32552553	p	9p	p21.1
SMIM27	ENSG00000235453	9	32551144	32568621	p	9p	p21.1
NDUFB6	ENSG00000165264	9	32552999	32573184	p	9p	p21.1
TAF1L	ENSG00000122728	9	32629454	32635669	p	9p	p21.1
AL589642.1	ENSG00000223440	9	32633454	32648685	p	9p	p21.1
AL589642.2	ENSG00000230516	9	32643103	32645026	p	9p	p21.1
TMEM215	ENSG00000188133	9	32783499	32787399	p	9p	p21.1
AL157884.2	ENSG00000231193	9	32840598	32841762	p	9p	p21.1
APTX	ENSG00000137074	9	32972606	33025168	p	9p	p21.1
DNAJA1	ENSG00000086061	9	33025211	33039907	p	9p	p21.1
SMU1	ENSG00000122692	9	33041764	33076659	p	9p	p21.1
B4GALT1	ENSG00000086062	9	33104082	33167356	p	9p	p21.1
B4GALT1-AS1	ENSG00000233554	9	33166975	33179983	p	9p	p21.1
SPINK4	ENSG00000122711	9	33218365	33248567	p	9p	p13.3
BAG1	ENSG00000107262	9	33247820	33264720	p	9p	p13.3
CHMP5	ENSG00000086065	9	33264879	33282069	p	9p	p13.3
NFX1	ENSG00000086102	9	33290511	33371157	p	9p	p13.3
AQP7	ENSG00000165269	9	33383179	33402682	p	9p	p13.3
AL356218.1	ENSG00000223678	9	33402857	33409948	p	9p	p13.3
