GeneName	GeneID	chr	start	stop	arm	chr_arm	band
Trim34a	ENSMUSG00000056144	7	104244457	104262234	q	7q	qE3
Gm47248	ENSMUSG00000111737	7	104261465	104262174	q	7q	qE3
Trim5	ENSMUSG00000060441	7	104263386	104288094	q	7q	qE3
Trim12a	ENSMUSG00000066258	7	104299894	104315466	q	7q	qE3
Gm15133	ENSMUSG00000087175	7	104315019	104324838	q	7q	qE3
Trim34b	ENSMUSG00000090215	7	104329471	104336909	q	7q	qE3
Trim12c	ENSMUSG00000057143	7	104338754	104353362	q	7q	qE3
Trim30b	ENSMUSG00000052749	7	104355382	104369884	q	7q	qE3
Trim30c	ENSMUSG00000078616	7	104382065	104400837	q	7q	qE3
Trim30a	ENSMUSG00000030921	7	104409025	104465193	q	7q	qE3
Trim30d	ENSMUSG00000057596	7	104470014	104507849	q	7q	qE3
Olfr651	ENSMUSG00000073928	7	104550133	104554422	q	7q	qE3
Olfr652	ENSMUSG00000073927	7	104560901	104568634	q	7q	qE3
Olfr653	ENSMUSG00000073926	7	104577314	104584117	q	7q	qE3
Olfr654	ENSMUSG00000073925	7	104587025	104590718	q	7q	qE3
Olfr655	ENSMUSG00000051182	7	104595301	104601779	q	7q	qE3
Olfr656	ENSMUSG00000073924	7	104613955	104621603	q	7q	qE3
Olfr657	ENSMUSG00000073923	7	104624794	104637481	q	7q	qE3
Olfr658	ENSMUSG00000070421	7	104642877	104647305	q	7q	qE3
Olfr659	ENSMUSG00000073922	7	104666753	104674948	q	7q	qE3
Olfr661	ENSMUSG00000073920	7	104686501	104691354	q	7q	qE3
Usp17le	ENSMUSG00000043073	7	104768049	104777470	q	7q	qE3
Usp17lb	ENSMUSG00000062369	7	104840257	104842603	q	7q	qE3
Usp17la	ENSMUSG00000054568	7	104857009	104862667	q	7q	qE3
Gm45556	ENSMUSG00000109641	7	104867993	104871766	q	7q	qE3
Olfr665	ENSMUSG00000073917	7	104878031	104882906	q	7q	qE3
Olfr666	ENSMUSG00000063582	7	104891822	104895952	q	7q	qE3
Gm45272	ENSMUSG00000109734	7	104908754	104913339	q	7q	qE3
Olfr667	ENSMUSG00000056782	7	104914742	104921482	q	7q	qE3
Olfr668	ENSMUSG00000057770	7	104922291	104928057	q	7q	qE3
Olfr669	ENSMUSG00000073916	7	104934240	104940477	q	7q	qE3
Olfr670	ENSMUSG00000044705	7	104957114	104962620	q	7q	qE3
Olfr671	ENSMUSG00000094531	7	104972896	104979126	q	7q	qE3
Olfr672	ENSMUSG00000051172	7	104995760	105002029	q	7q	qE3
Olfr675	ENSMUSG00000096773	7	105021370	105028460	q	7q	qE3
Olfr676	ENSMUSG00000073915	7	105032698	105037750	q	7q	qE3
Olfr677	ENSMUSG00000073914	7	105051372	105059006	q	7q	qE3
Olfr678	ENSMUSG00000073913	7	105064475	105071639	q	7q	qE3
Gm45557	ENSMUSG00000110293	7	105078430	105080080	q	7q	qE3
Olfr679	ENSMUSG00000096029	7	105081205	105090642	q	7q	qE3
Olfr680-ps1	ENSMUSG00000041885	7	105090702	105092817	q	7q	qE3
Gm45558	ENSMUSG00000109742	7	105108305	105110199	q	7q	qE3
Olfr681	ENSMUSG00000095248	7	105116836	105125523	q	7q	qE3
Olfr683	ENSMUSG00000044120	7	105140839	105147012	q	7q	qE3
Olfr684	ENSMUSG00000047225	7	105154692	105163653	q	7q	qE3
Olfr685	ENSMUSG00000047794	7	105178416	105186012	q	7q	qE3
Olfr686	ENSMUSG00000048425	7	105201858	105207485	q	7q	qE3
Olfr688	ENSMUSG00000073909	7	105288095	105289060	q	7q	qE3
Olfr689	ENSMUSG00000073907	7	105311165	105319662	q	7q	qE3
Olfr690	ENSMUSG00000050266	7	105328225	105334104	q	7q	qE3
Olfr691	ENSMUSG00000043948	7	105335509	105342270	q	7q	qE3
Olfr692	ENSMUSG00000073906	7	105368230	105369355	q	7q	qE3
Fam160a2	ENSMUSG00000044465	7	105371211	105400054	q	7q	qE3
Gm5901	ENSMUSG00000078611	7	105375038	105378377	q	7q	qE3
Gm45885	ENSMUSG00000110366	7	105400314	105401892	q	7q	qE3
Cnga4	ENSMUSG00000030897	7	105404568	105408742	q	7q	qE3
Cckbr	ENSMUSG00000030898	7	105425731	105470898	q	7q	qE3
Cavin3	ENSMUSG00000037060	7	105480083	105482300	q	7q	qE3
Smpd1	ENSMUSG00000037049	7	105554360	105558389	q	7q	qE3
Apbb1	ENSMUSG00000037032	7	105558483	105581653	q	7q	qE3
Hpx	ENSMUSG00000030895	7	105591613	105600137	q	7q	qE3
Trim3	ENSMUSG00000036989	7	105604463	105633571	q	7q	qE3
Arfip2	ENSMUSG00000030881	7	105634203	105640416	q	7q	qE3
Timm10b	ENSMUSG00000089847	7	105640056	105643637	q	7q	qE3
Dnhd1	ENSMUSG00000030882	7	105650827	105721799	q	7q	qE3
Rrp8	ENSMUSG00000030888	7	105731730	105737385	q	7q	qE3
Ilk	ENSMUSG00000030890	7	105736592	105742925	q	7q	qE3
Taf10	ENSMUSG00000043866	7	105739393	105744361	q	7q	qE3
Tpp1	ENSMUSG00000030894	7	105744811	105752235	q	7q	qE3
Dchs1	ENSMUSG00000036862	7	105752990	105787654	q	7q	qE3
Mrpl17	ENSMUSG00000030879	7	105803206	105811099	q	7q	qE3
Gm4070	ENSMUSG00000078606	7	105895139	105953967	q	7q	qE3
Gm20663	ENSMUSG00000093378	7	105901568	106093337	q	7q	qE3
Gvin1	ENSMUSG00000045868	7	106156556	106215326	q	7q	qE3
Olfr693	ENSMUSG00000051680	7	106675005	106680584	q	7q	qE3
Olfr694	ENSMUSG00000064223	7	106684980	106691814	q	7q	qE3
Olfr695	ENSMUSG00000108948	7	106711031	106716396	q	7q	qE3
Olfr697	ENSMUSG00000051591	7	106740834	106742443	q	7q	qE3
Olfr698	ENSMUSG00000059087	7	106749889	106755397	q	7q	qE3
Olfr699	ENSMUSG00000096714	7	106787963	106793198	q	7q	qE3
Olfr700	ENSMUSG00000094493	7	106805395	106808834	q	7q	qE3
4930458B22Rik	ENSMUSG00000109861	7	106809931	106814102	q	7q	qE3
Olfr701	ENSMUSG00000036744	7	106814129	106821472	q	7q	qE3
Olfr702	ENSMUSG00000056863	7	106823489	106833893	q	7q	qE3
Olfr703	ENSMUSG00000073901	7	106843360	106846207	q	7q	qE3
Olfr704	ENSMUSG00000073900	7	106863185	106870921	q	7q	qE3
Olfr705	ENSMUSG00000109058	7	106871870	106876891	q	7q	qE3
Olfr706	ENSMUSG00000109354	7	106882589	106888162	q	7q	qE3
Olfr707	ENSMUSG00000069390	7	106890446	106901241	q	7q	qE3
Olfr1532-ps1	ENSMUSG00000073899	7	106908001	106916265	q	7q	qE3
Olfr709-ps1	ENSMUSG00000062553	7	106922874	106932219	q	7q	qE3
Olfr710	ENSMUSG00000045581	7	106943911	106948312	q	7q	qE3
Olfr6	ENSMUSG00000036647	7	106953251	106963937	q	7q	qE3
Olfr711	ENSMUSG00000045013	7	106969694	106975453	q	7q	qE3
Olfr2	ENSMUSG00000070417	7	106995399	107006072	q	7q	qE3
Olfr713	ENSMUSG00000073898	7	107031174	107040994	q	7q	qE3
Olfr714	ENSMUSG00000049674	7	107070981	107077802	q	7q	qE3
Olfr17	ENSMUSG00000073897	7	107093220	107099808	q	7q	qE3
Olfr715b	ENSMUSG00000062987	7	107103748	107110369	q	7q	qE3
Gm45868	ENSMUSG00000110209	7	107113388	107127822	q	7q	qE3
Olfr715	ENSMUSG00000060503	7	107125267	107131083	q	7q	qE3
Olfr716	ENSMUSG00000073896	7	107138327	107150581	q	7q	qE3
Nlrp14	ENSMUSG00000016626	7	107166990	107198102	q	7q	qE3
Rbmxl2	ENSMUSG00000073894	7	107209445	107210916	q	7q	qE3
Platr28	ENSMUSG00000057215	7	107243022	107300396	q	7q	qE3
Syt9	ENSMUSG00000062542	7	107370728	107548656	q	7q	qE3
Olfml1	ENSMUSG00000051041	7	107567446	107591094	q	7q	qE3
Gm44773	ENSMUSG00000109374	7	107592950	107593506	q	7q	qE3
Ppfibp2	ENSMUSG00000036528	7	107595207	107748583	q	7q	qE3
Cyb5r2	ENSMUSG00000048065	7	107748455	107758032	q	7q	qE3
Gm45040	ENSMUSG00000109402	7	107780914	107786446	q	7q	qE3
Ovch2	ENSMUSG00000048236	7	107781544	107801208	q	7q	qE3
Olfr467	ENSMUSG00000066242	7	107812263	107816336	q	7q	qE3
Olfr469	ENSMUSG00000095910	7	107820566	107825541	q	7q	qE3
Olfr470	ENSMUSG00000109542	7	107842905	107847490	q	7q	qE3
Olfr472	ENSMUSG00000073893	7	107897902	107907762	q	7q	qE3
Olfr473	ENSMUSG00000095212	7	107930446	107935661	q	7q	qE3
Olfr474	ENSMUSG00000094197	7	107954643	107955575	q	7q	qE3
Olfr476	ENSMUSG00000095301	7	107964803	107969514	q	7q	qE3
Olfr477	ENSMUSG00000096151	7	107986693	107992723	q	7q	qE3
Olfr478	ENSMUSG00000094426	7	108029965	108033989	q	7q	qE3
Olfr479	ENSMUSG00000043855	7	108050693	108056783	q	7q	qE3
Olfr480	ENSMUSG00000063120	7	108064878	108067346	q	7q	qE3
Olfr481	ENSMUSG00000054236	7	108079855	108085824	q	7q	qE3
Olfr482	ENSMUSG00000059031	7	108092999	108097586	q	7q	qE3
Olfr483	ENSMUSG00000078118	7	108100849	108105944	q	7q	qE3
Olfr484	ENSMUSG00000110171	7	108120691	108127449	q	7q	qE3
Olfr485	ENSMUSG00000108995	7	108158918	108159871	q	7q	qE3
Olfr486	ENSMUSG00000096068	7	108171798	108172742	q	7q	qE3
Olfr487	ENSMUSG00000095929	7	108208868	108214636	q	7q	qE3
Olfr488	ENSMUSG00000096465	7	108251617	108258347	q	7q	qE3
Olfr490	ENSMUSG00000109884	7	108285893	108288934	q	7q	qE3
Olfr491	ENSMUSG00000094612	7	108313451	108318827	q	7q	qE3
Olfr492	ENSMUSG00000109497	7	108322730	108323674	q	7q	qE3
Olfr493	ENSMUSG00000093980	7	108346035	108346979	q	7q	qE3
Olfr494	ENSMUSG00000109631	7	108365335	108368436	q	7q	qE3
Olfr495	ENSMUSG00000110253	7	108393167	108397513	q	7q	qE3
Olfr497	ENSMUSG00000095239	7	108420421	108424911	q	7q	qE3
Olfr498	ENSMUSG00000096679	7	108465326	108467585	q	7q	qE3
Olfr502	ENSMUSG00000058014	7	108520825	108525065	q	7q	qE3
Olfr503	ENSMUSG00000060759	7	108544527	108545498	q	7q	qE3
Olfr504	ENSMUSG00000060105	7	108564836	108565793	q	7q	qE3
Olfr506	ENSMUSG00000058244	7	108610787	108615340	q	7q	qE3
Olfr507	ENSMUSG00000061000	7	108621814	108622764	q	7q	qE3
Olfr508	ENSMUSG00000063764	7	108629994	108631628	q	7q	qE3
Olfr509	ENSMUSG00000049280	7	108644336	108651906	q	7q	qE3
Olfr510	ENSMUSG00000096209	7	108666418	108670259	q	7q	qE3
Olfr512	ENSMUSG00000056946	7	108713320	108714375	q	7q	qE3
Olfr513	ENSMUSG00000051200	7	108750973	108756800	q	7q	qE3
Olfr514	ENSMUSG00000066241	7	108825065	108825997	q	7q	qE3
Olfr516	ENSMUSG00000062434	7	108844788	108850529	q	7q	qE3
Olfr517	ENSMUSG00000066240	7	108867208	108872379	q	7q	qE3
Olfr518	ENSMUSG00000046431	7	108880188	108885006	q	7q	qE3
Olfr519	ENSMUSG00000066239	7	108893461	108894420	q	7q	qE3
Nlrp10	ENSMUSG00000049709	7	108921852	108930178	q	7q	qE3
Eif3f	ENSMUSG00000031029	7	108934417	108942951	q	7q	qE3
Tub	ENSMUSG00000031028	7	108950338	109034460	q	7q	qE3
Ric3	ENSMUSG00000048330	7	109034312	109083331	q	7q	qE3
Lmo1	ENSMUSG00000036111	7	109138572	109175207	q	7q	qE3
Gm44781	ENSMUSG00000109107	7	109142887	109146604	q	7q	qE3
Gm45024	ENSMUSG00000109001	7	109208301	109224200	q	7q	qE3
Stk33	ENSMUSG00000031027	7	109279223	109439081	q	7q	qE3
1700095J03Rik	ENSMUSG00000085407	7	109438618	109444893	q	7q	qE3
Trim66	ENSMUSG00000031026	7	109449006	109508134	q	7q	qE3
Rpl27a	ENSMUSG00000046364	7	109519147	109522367	q	7q	qE3
St5	ENSMUSG00000031024	7	109523911	109703605	q	7q	qE3
Gm44864	ENSMUSG00000109499	7	109699525	109703608	q	7q	qE3
Akip1	ENSMUSG00000031023	7	109703690	109712189	q	7q	qE3
BC051019	ENSMUSG00000031022	7	109712181	109723850	q	7q	qE3
Ascl3	ENSMUSG00000035951	7	109727465	109731726	q	7q	qE3
Tmem9b	ENSMUSG00000031021	7	109735834	109752875	q	7q	qE3
Nrip3	ENSMUSG00000034825	7	109758055	109782025	q	7q	qE3
Scube2	ENSMUSG00000007279	7	109798676	109865679	q	7q	qE3
Dennd5a	ENSMUSG00000035901	7	109893780	109960470	q	7q	qE3
Tmem41b	ENSMUSG00000047554	7	109972187	109986929	q	7q	qE3
1600010M07Rik	ENSMUSG00000101585	7	109998376	110151202	q	7q	qE3
Ipo7	ENSMUSG00000066232	7	110018274	110056609	q	7q	qE3
Zfp143	ENSMUSG00000061079	7	110061217	110095394	q	7q	qE3
Wee1	ENSMUSG00000031016	7	110122046	110143286	q	7q	qE3
Swap70	ENSMUSG00000031015	7	110221711	110283506	q	7q	qE3
Gm45515	ENSMUSG00000109799	7	110277782	110281527	q	7q	qE3
Sbf2	ENSMUSG00000038371	7	110308013	110614922	q	7q	qE3
Gm28863	ENSMUSG00000099803	7	110626281	110639358	q	7q	qE3
Adm	ENSMUSG00000030790	7	110627661	110629820	q	7q	qE3
Gm21123	ENSMUSG00000109700	7	110690163	110699734	q	7q	qE3
Ampd3	ENSMUSG00000005686	7	110768206	110812405	q	7q	qE3
Rnf141	ENSMUSG00000030788	7	110800432	110844457	q	7q	qE3
Lyve1	ENSMUSG00000030787	7	110850607	110863239	q	7q	qE3
Mrvi1	ENSMUSG00000005611	7	110868266	110982461	q	7q	qE3
Gm16336	ENSMUSG00000087160	7	110904985	110905851	q	7q	qE3
Ctr9	ENSMUSG00000005609	7	111028951	111056377	q	7q	qE3
Eif4g2	ENSMUSG00000005610	7	111067750	111083030	q	7q	qE3
1700012D14Rik	ENSMUSG00000110424	7	111083064	111122684	q	7q	qE3
5430402P08Rik	ENSMUSG00000109808	7	111366298	111395608	q	7q	qE3
Galnt18	ENSMUSG00000038296	7	111471661	111779977	q	7q	qend
Usp47	ENSMUSG00000059263	7	112023504	112111661	q	7q	qF1
Dkk3	ENSMUSG00000030772	7	112116017	112159057	q	7q	qF1
Mical2	ENSMUSG00000038244	7	112225856	112413106	q	7q	qF1
Parva	ENSMUSG00000030770	7	112427505	112591692	q	7q	qF1
Parvaos	ENSMUSG00000085049	7	112526972	112535683	q	7q	qF1
2310014F06Rik	ENSMUSG00000085945	7	112612560	112680081	q	7q	qF1
Tead1	ENSMUSG00000055320	7	112679318	112906807	q	7q	qF1
Rassf10	ENSMUSG00000098132	7	112953962	112957457	q	7q	qF1
Gm33586	ENSMUSG00000110207	7	112983903	113010892	q	7q	qF1
4930543E12Rik	ENSMUSG00000110009	7	113100168	113142023	q	7q	qF1
Arntl	ENSMUSG00000055116	7	113207465	113314126	q	7q	qF1
Gm45355	ENSMUSG00000109959	7	113292944	113295337	q	7q	qF1
Btbd10	ENSMUSG00000038187	7	113315626	113369392	q	7q	qF1
Pth	ENSMUSG00000059077	7	113385580	113388570	q	7q	qF1
Far1	ENSMUSG00000030759	7	113513834	113571511	q	7q	qF1
Far1os	ENSMUSG00000084984	7	113530489	113564987	q	7q	qF1
Gm5600	ENSMUSG00000073862	7	113700890	113708442	q	7q	qF1
Gm29507	ENSMUSG00000101755	7	113729654	113752166	q	7q	qF1
Spon1	ENSMUSG00000038156	7	113765998	114043370	q	7q	qF1
Rras2	ENSMUSG00000055723	7	114046782	114117781	q	7q	qF1
Gm45615	ENSMUSG00000110248	7	114086898	114088357	q	7q	qF1
Copb1	ENSMUSG00000030754	7	114215559	114254711	q	7q	qF1
Psma1	ENSMUSG00000030751	7	114264606	114276118	q	7q	qF1
4933406I18Rik	ENSMUSG00000087475	7	114315479	114415161	q	7q	qF1
Pde3b	ENSMUSG00000030671	7	114415281	114539251	q	7q	qF1
Cyp2r1	ENSMUSG00000030670	7	114549682	114562972	q	7q	qF1
Calca	ENSMUSG00000030669	7	114631478	114636357	q	7q	qF1
Calcb	ENSMUSG00000030666	7	114718643	114723365	q	7q	qF1
Insc	ENSMUSG00000048782	7	114743694	114850383	q	7q	qF1
Gm45017	ENSMUSG00000108683	7	114851344	114854571	q	7q	qF1
Gm45020	ENSMUSG00000108419	7	114942122	114948497	q	7q	qF1
A730082K24Rik	ENSMUSG00000108379	7	114948650	114983960	q	7q	qF1
Gm34225	ENSMUSG00000108722	7	115031937	115066824	q	7q	qF1
Sox6	ENSMUSG00000051910	7	115470872	116038796	q	7q	qF1
Gm45025	ENSMUSG00000108489	7	115995274	116014145	q	7q	qF1
Sox6os	ENSMUSG00000030664	7	116031979	116032550	q	7q	qF1
1110004F10Rik	ENSMUSG00000030663	7	116039397	116105210	q	7q	qF1
1700003G18Rik	ENSMUSG00000087621	7	116081759	116093159	q	7q	qF1
Plekha7	ENSMUSG00000045659	7	116123485	116308376	q	7q	qF1
Gm44867	ENSMUSG00000108650	7	116281511	116282885	q	7q	qF1
Rps13	ENSMUSG00000090862	7	116331505	116334195	q	7q	qF1
Gm44777	ENSMUSG00000108738	7	116334255	116338633	q	7q	qF1
Pik3c2a	ENSMUSG00000030660	7	116337265	116443449	q	7q	qF1
AV356131	ENSMUSG00000108461	7	116443575	116444324	q	7q	qF1
Nucb2	ENSMUSG00000030659	7	116504369	116540584	q	7q	qF1
Gm45151	ENSMUSG00000108736	7	116543656	116545755	q	7q	qF1
4732496C06Rik	ENSMUSG00000108456	7	116546865	116549364	q	7q	qF1
Gm39075	ENSMUSG00000108303	7	117229607	117278839	q	7q	qF1
Xylt1	ENSMUSG00000030657	7	117380979	117673580	q	7q	qF1
Rps15a	ENSMUSG00000008683	7	118104372	118116188	q	7q	qF1
Arl6ip1	ENSMUSG00000030654	7	118118891	118129662	q	7q	qF1
Smg1	ENSMUSG00000030655	7	118131308	118243670	q	7q	qF1
4930583K01Rik	ENSMUSG00000055159	7	118243865	118245551	q	7q	qF1
Gm45155	ENSMUSG00000108980	7	118273292	118275363	q	7q	qF1
Gm35309	ENSMUSG00000108856	7	118329486	118330121	q	7q	qF1
Syt17	ENSMUSG00000058420	7	118380717	118448222	q	7q	qF1
Itpripl2	ENSMUSG00000095115	7	118485111	118491975	q	7q	qF1
Coq7	ENSMUSG00000030652	7	118509659	118533356	q	7q	qF1
Tmc7	ENSMUSG00000042246	7	118535841	118584736	q	7q	qend
B230311B06Rik	ENSMUSG00000109284	7	118592328	118596838	q	7q	qF2
Tmc5	ENSMUSG00000030650	7	118597297	118675086	q	7q	qF2
Gde1	ENSMUSG00000033917	7	118688545	118705778	q	7q	qF2
Ccp110	ENSMUSG00000033904	7	118712552	118737024	q	7q	qF2
Vps35l	ENSMUSG00000030982	7	118740226	118842966	q	7q	qF2
Gm44549	ENSMUSG00000109303	7	118768017	118768593	q	7q	qF2
Knop1	ENSMUSG00000030980	7	118842222	118856254	q	7q	qF2
Iqck	ENSMUSG00000073856	7	118855752	118972652	q	7q	qF2
Gm44763	ENSMUSG00000109517	7	118967668	118969686	q	7q	qF2
Gprc5b	ENSMUSG00000008734	7	118972047	118995211	q	7q	qF2
Gpr139	ENSMUSG00000066197	7	119140747	119184603	q	7q	qF2
Gp2	ENSMUSG00000030954	7	119442537	119459285	q	7q	qF2
Umod	ENSMUSG00000030963	7	119462711	119479282	q	7q	qF2
Gm44588	ENSMUSG00000109254	7	119462821	119472478	q	7q	qF2
Pdilt	ENSMUSG00000030968	7	119486587	119523489	q	7q	qF2
Gm26967	ENSMUSG00000098014	7	119512000	119514302	q	7q	qF2
Acsm5	ENSMUSG00000030972	7	119519463	119545551	q	7q	qF2
Acsm2	ENSMUSG00000030945	7	119554340	119600690	q	7q	qF2
Gm39078	ENSMUSG00000109478	7	119600840	119604780	q	7q	qF2
Acsm1	ENSMUSG00000033533	7	119607026	119662515	q	7q	qF2
Gm19950	ENSMUSG00000109093	7	119607681	119643469	q	7q	qF2
Gm45792	ENSMUSG00000108884	7	119626519	119631058	q	7q	qF2
Acsm4	ENSMUSG00000047026	7	119690026	119714565	q	7q	qF2
Thumpd1	ENSMUSG00000030942	7	119715093	119720798	q	7q	qF2
Gm44866	ENSMUSG00000109233	7	119720811	119735760	q	7q	qF2
Acsm3	ENSMUSG00000030935	7	119760923	119787513	q	7q	qF2
Eri2	ENSMUSG00000030929	7	119768679	119794058	q	7q	qF2
Rexo5	ENSMUSG00000030924	7	119794006	119848943	q	7q	qF2
Dcun1d3	ENSMUSG00000048787	7	119852796	119896298	q	7q	qF2
Lyrm1	ENSMUSG00000030922	7	119895861	119956963	q	7q	qF2
Dnah3	ENSMUSG00000052273	7	119922671	120095280	q	7q	qF2
Tmem159	ENSMUSG00000030917	7	120102353	120120992	q	7q	qF2
Zp2	ENSMUSG00000030911	7	120126772	120145291	q	7q	qF2
4930505K13Rik	ENSMUSG00000109414	7	120156115	120166000	q	7q	qF2
Anks4b	ENSMUSG00000030909	7	120173858	120185586	q	7q	qF2
Crym	ENSMUSG00000030905	7	120186380	120202111	q	7q	qF2
Abca14	ENSMUSG00000062017	7	120203961	120325352	q	7q	qF2
Abca15	ENSMUSG00000054746	7	120328670	120407687	q	7q	qF2
Abca16	ENSMUSG00000051900	7	120409647	120544813	q	7q	qF2
Gm32916	ENSMUSG00000109113	7	120593151	120629769	q	7q	qF2
Uqcrc2	ENSMUSG00000030884	7	120635176	120659524	q	7q	qF2
Pdzd9	ENSMUSG00000030887	7	120658731	120670343	q	7q	qF2
4930588G17Rik	ENSMUSG00000108935	7	120670296	120675902	q	7q	qF2
9030407P20Rik	ENSMUSG00000097343	7	120673436	120677570	q	7q	qF2
Mosmo	ENSMUSG00000046096	7	120677618	120734854	q	7q	qF2
Vwa3a	ENSMUSG00000030889	7	120739318	120805742	q	7q	qF2
Gm5737	ENSMUSG00000109392	7	120812365	120831193	q	7q	qF2
Eef2k	ENSMUSG00000035064	7	120842831	120907450	q	7q	qF2
Gm15774	ENSMUSG00000085118	7	120865509	120875298	q	7q	qF2
Polr3e	ENSMUSG00000030880	7	120917744	120947432	q	7q	qF2
Cdr2	ENSMUSG00000030878	7	120957036	120982312	q	7q	qF2
Mfsd13b	ENSMUSG00000030877	7	120982509	121014787	q	7q	qF2
Mettl9	ENSMUSG00000030876	7	121034445	121078329	q	7q	qF2
Igsf6	ENSMUSG00000035004	7	121064067	121074572	q	7q	qF2
Otoa	ENSMUSG00000034990	7	121081650	121163097	q	7q	qF2
Gm45079	ENSMUSG00000108627	7	121257359	121295852	q	7q	qF2
Gm36736	ENSMUSG00000108351	7	121314810	121393101	q	7q	qF2
Hs3st2	ENSMUSG00000046321	7	121391859	121501770	q	7q	qF2
4933432K03Rik	ENSMUSG00000108811	7	121468844	121609334	q	7q	qF2
1700025J12Rik	ENSMUSG00000108409	7	121589903	121591591	q	7q	qF2
Usp31	ENSMUSG00000063317	7	121642021	121707253	q	7q	qF2
1700069B07Rik	ENSMUSG00000053081	7	121707075	121708013	q	7q	qF2
Scnn1g	ENSMUSG00000000216	7	121734479	121768475	q	7q	qF2
Scnn1b	ENSMUSG00000030873	7	121865038	121918514	q	7q	qF2
Cog7	ENSMUSG00000034951	7	121879363	121981711	q	7q	qF2
Gm44987	ENSMUSG00000108511	7	121981761	121989116	q	7q	qF2
Gga2	ENSMUSG00000030872	7	121986722	122021222	q	7q	qF2
Ears2	ENSMUSG00000030871	7	122037213	122067263	q	7q	qF2
Ubfd1	ENSMUSG00000030870	7	122067175	122082194	q	7q	qF2
Ndufab1	ENSMUSG00000030869	7	122085403	122101886	q	7q	qF2
Palb2	ENSMUSG00000044702	7	122107262	122132985	q	7q	qF2
Dctn5	ENSMUSG00000030868	7	122133041	122149044	q	7q	qF2
Gm15489	ENSMUSG00000086942	7	122139008	122159401	q	7q	qF2
Plk1	ENSMUSG00000030867	7	122159439	122169873	q	7q	qF2
Ern2	ENSMUSG00000030866	7	122169893	122186207	q	7q	qF2
Chp2	ENSMUSG00000030865	7	122219496	122222824	q	7q	qF2
Prkcb	ENSMUSG00000052889	7	122288751	122634402	q	7q	qF2
Cacng3	ENSMUSG00000066189	7	122670492	122769393	q	7q	qF2
Rbbp6	ENSMUSG00000030779	7	122965686	123002557	q	7q	qF2
Gm20274	ENSMUSG00000108551	7	122995348	122995931	q	7q	qF2
Gm45847	ENSMUSG00000109814	7	123031415	123068305	q	7q	qF2
Tnrc6a	ENSMUSG00000052707	7	123123885	123195296	q	7q	qend
Slc5a11	ENSMUSG00000030769	7	123214780	123273253	q	7q	qF3
Arhgap17	ENSMUSG00000030766	7	123279218	123369915	q	7q	qF3
Lcmt1	ENSMUSG00000030763	7	123369784	123430358	q	7q	qF3
Aqp8	ENSMUSG00000030762	7	123462291	123468004	q	7q	qF3
Zkscan2	ENSMUSG00000030757	7	123475384	123500449	q	7q	qF3
Gm26974	ENSMUSG00000098160	7	123958955	123968767	q	7q	qF3
Gm27040	ENSMUSG00000098129	7	123971046	123983454	q	7q	qF3
Hs3st4	ENSMUSG00000078591	7	123982869	124398989	q	7q	qF3
Gm15338	ENSMUSG00000085899	7	124186718	124290270	q	7q	qF3
Gm15339	ENSMUSG00000085892	7	124476541	124494301	q	7q	qF3
3100003L05Rik	ENSMUSG00000086254	7	124625670	124708935	q	7q	qF3
Gm45092	ENSMUSG00000108623	7	124907609	124914418	q	7q	qF3
4933440M02Rik	ENSMUSG00000045928	7	125284025	125349788	q	7q	qF3
4930571K23Rik	ENSMUSG00000090457	7	125368861	125371013	q	7q	qF3
Gm30717	ENSMUSG00000108814	7	125416994	125418114	q	7q	qF3
Kdm8	ENSMUSG00000030752	7	125444676	125462269	q	7q	qF3
Nsmce1	ENSMUSG00000030750	7	125467640	125491596	q	7q	qF3
Il4ra	ENSMUSG00000030748	7	125552120	125579474	q	7q	qF3
Gm44876	ENSMUSG00000108524	7	125570776	125572117	q	7q	qF3
Il21r	ENSMUSG00000030745	7	125603429	125633570	q	7q	qF3
Gtf3c1	ENSMUSG00000032777	7	125640954	125707780	q	7q	qF3
D430042O09Rik	ENSMUSG00000032743	7	125707888	125874793	q	7q	qF3
Gsg1l	ENSMUSG00000046182	7	125878420	126082411	q	7q	qF3
Xpo6	ENSMUSG00000000131	7	126101715	126200501	q	7q	qF3
1700123J17Rik	ENSMUSG00000108676	7	126224247	126248238	q	7q	qF3
Sbk1	ENSMUSG00000042978	7	126248862	126295016	q	7q	qF3
Gm30928	ENSMUSG00000108417	7	126348372	126351619	q	7q	qF3
Lat	ENSMUSG00000030742	7	126363824	126369570	q	7q	qF3
Spns1	ENSMUSG00000030741	7	126370060	126377450	q	7q	qF3
Nfatc2ip	ENSMUSG00000030722	7	126382854	126396737	q	7q	qF3
Cd19	ENSMUSG00000030724	7	126408450	126414889	q	7q	qF3
Rabep2	ENSMUSG00000030727	7	126428759	126449245	q	7q	qF3
Atp2a1	ENSMUSG00000030730	7	126445858	126463108	q	7q	qF3
Sh2b1	ENSMUSG00000030733	7	126466994	126475424	q	7q	qF3
Tufm	ENSMUSG00000073838	7	126487361	126490731	q	7q	qF3
Atxn2l	ENSMUSG00000032637	7	126491708	126503437	q	7q	qF3
Eif3c	ENSMUSG00000030738	7	126546455	126566411	q	7q	qF3
Cln3	ENSMUSG00000030720	7	126571207	126585817	q	7q	qF3
Apobr	ENSMUSG00000042759	7	126584942	126589112	q	7q	qF3
