GeneName	GeneID	chr	start	stop	arm	chr_arm	band
CTD-2647L4.5	ENSG00000259607	8	28924796	28925971	p	8p	p12
KIF13B	ENSG00000197892	8	28924796	29120641	p	8p	p12
TMEM66	ENSG00000133872	8	29920528	29940723	p	8p	p12
RP11-489E7.4	ENSG00000272256	8	29940274	29940983	p	8p	p12
LEPROTL1	ENSG00000104660	8	29952914	30034724	p	8p	p12
DCTN6	ENSG00000104671	8	30013813	30041156	p	8p	p12
RP11-51J9.4	ENSG00000253708	8	30034070	30038404	p	8p	p12
GTF2E2	ENSG00000197265	8	30435835	30515768	p	8p	p12
PPP2CB	ENSG00000104695	8	30631973	30671830	p	8p	p12
UNC5D	ENSG00000156687	8	35092975	35654068	p	8p	p12
BAG4	ENSG00000156735	8	38034051	38070819	p	8p	p11.23
DDHD2	ENSG00000085788	8	38082736	38133076	p	8p	p11.23
WHSC1L1	ENSG00000147548	8	38127215	38239790	p	8p	p11.23
TACC1	ENSG00000147526	8	38585704	38710546	p	8p	p11.22
TM2D2	ENSG00000169490	8	38846327	38854343	p	8p	p11.22
ADAM9	ENSG00000168615	8	38854388	38962663	p	8p	p11.22
SFRP1	ENSG00000104332	8	41119481	41167016	p	8p	p11.21
AGPAT6	ENSG00000158669	8	41434706	41482520	p	8p	p11.21
RP11-360L9.8	ENSG00000264578	8	41467211	41479021	p	8p	p11.21
KAT6A	ENSG00000083168	8	41786997	41909508	p	8p	p11.21
PLAT	ENSG00000104368	8	42032236	42065242	p	8p	p11.21
SLC20A2	ENSG00000168575	8	42273993	42397069	p	8p	p11.21
RNF170	ENSG00000120925	8	42704780	42752433	p	8p	p11.21
HOOK3	ENSG00000168172	8	42752075	42885682	p	8p	p11.21
SPIDR	ENSG00000164808	8	48173167	48648868	q	8q	q11.21
PRKDC	ENSG00000253729	8	48685669	48872743	q	8q	q11.21
UBE2V2	ENSG00000169139	8	48920960	48977268	q	8q	q11.21
PCMTD1	ENSG00000168300	8	52730140	52811735	q	8q	q11.23
ST18	ENSG00000147488	8	53023399	53373519	q	8q	q11.23
RB1CC1	ENSG00000023287	8	53535016	53658403	q	8q	q11.23
ATP6V1H	ENSG00000047249	8	54628117	54756118	q	8q	q11.23
TCEA1	ENSG00000187735	8	54879112	54935089	q	8q	q11.23
MRPL15	ENSG00000137547	8	55047770	55060461	q	8q	q11.23
LYN	ENSG00000254087	8	56792372	56923940	q	8q	q12.1
RPS20	ENSG00000008988	8	56979854	56987069	q	8q	q12.1
CHCHD7	ENSG00000170791	8	57124245	57131357	q	8q	q12.1
RP11-17A4.2	ENSG00000254254	8	57358366	57464626	q	8q	q12.1
UBXN2B	ENSG00000215114	8	59323823	59364060	q	8q	q12.1
SDCBP	ENSG00000137575	8	59465483	59495419	q	8q	q12.1
RAB2A	ENSG00000104388	8	61429416	61536186	q	8q	q12.1
CHD7	ENSG00000171316	8	61591337	61779465	q	8q	
YTHDF3	ENSG00000185728	8	64081112	64125346	q	8q	q12.3
CYP7B1	ENSG00000172817	8	65500320	65711318	q	8q	q12.3
ADHFE1	ENSG00000147576	8	67342420	67383836	q	8q	q13.1
C8orf44-SGK3	ENSG00000270024	8	67579831	67772707	q	8q	q13.1
SGK3	ENSG00000104205	8	67624653	67774257	q	8q	q13.1
PPP1R42	ENSG00000178125	8	67876334	67968839	q	8q	q13.1
COPS5	ENSG00000121022	8	67955314	67996018	q	8q	q13.1
ARFGEF1	ENSG00000066777	8	68085747	68255912	q	8q	q13.2
PREX2	ENSG00000046889	8	68864353	69149265	q	8q	q13.2
C8orf34	ENSG00000165084	8	69242957	69731257	q	8q	q13.2
TRAM1	ENSG00000067167	8	71485677	71520622	q	8q	q13.3
STAU2	ENSG00000040341	8	74332604	74659943	q	8q	q21.11
RP11-463D19.2	ENSG00000258677	8	74600926	74791089	q	8q	q21.11
UBE2W	ENSG00000104343	8	74692332	74791145	q	8q	q21.11
TCEB1	ENSG00000154582	8	74851404	74884522	q	8q	q21.11
TMEM70	ENSG00000175606	8	74884672	74895018	q	8q	q21.11
PEX2	ENSG00000164751	8	77892494	77913280	q	8q	q21.11
RP11-594N15.2	ENSG00000254266	8	79338338	79470738	q	8q	q21.12
PKIA	ENSG00000171033	8	79428374	79517502	q	8q	q21.12
MRPS28	ENSG00000147586	8	80830952	80942524	q	8q	q21.13
TPD52	ENSG00000076554	8	80870571	81143467	q	8q	q21.13
ZNF704	ENSG00000164684	8	81540686	81787016	q	8q	q21.13
PAG1	ENSG00000076641	8	81880045	82024303	q	8q	q21.13
RP11-157I4.4	ENSG00000253859	8	82351671	82434053	q	8q	q21.13
PMP2	ENSG00000147588	8	82352561	82359758	q	8q	q21.13
IMPA1	ENSG00000133731	8	82570196	82598928	q	8q	q21.13
RALYL	ENSG00000184672	8	85095022	85834079	q	8q	q21.2
CA2	ENSG00000104267	8	86376081	86393722	q	8q	q21.2
WWP1	ENSG00000123124	8	87354967	87490649	q	8q	q21.3
RMDN1	ENSG00000176623	8	87480486	87526586	q	8q	q21.3
CPNE3	ENSG00000085719	8	87497059	87573726	q	8q	q21.3
CNGB3	ENSG00000170289	8	87566205	87755903	q	8q	q21.3
NBN	ENSG00000104320	8	90945564	91015456	q	8q	q21.3
DECR1	ENSG00000104325	8	91013633	91064320	q	8q	q21.3
OTUD6B	ENSG00000155100	8	92082424	92099323	q	8q	q21.3
CTD-3239E11.2	ENSG00000253197	8	93895212	93977873	q	8q	q22.1
TRIQK	ENSG00000205133	8	93895758	94029901	q	8q	q22.1
KIAA1429	ENSG00000164944	8	95499921	95565757	q	8q	q22.1
DPY19L4	ENSG00000156162	8	95731931	95806064	q	8q	q22.1
INTS8	ENSG00000164941	8	95825539	95893974	q	8q	q22.1
NDUFAF6	ENSG00000156170	8	95907995	96128683	q	8q	q22.1
UQCRB	ENSG00000156467	8	97238148	97247862	q	8q	q22.1
CPQ	ENSG00000104324	8	97657455	98161882	q	8q	q22.1
MTDH	ENSG00000147649	8	98656407	98740998	q	8q	q22.1
RPL30	ENSG00000156482	8	99037079	99058697	q	8q	q22.2
KB-1208A12.3	ENSG00000245970	8	99053954	99056349	q	8q	q22.2
HRSP12	ENSG00000132541	8	99114572	99129469	q	8q	q22.2
STK3	ENSG00000104375	8	99413631	99955055	q	8q	q22.2
VPS13B	ENSG00000132549	8	100025494	100889808	q	8q	q22.2
COX6C	ENSG00000164919	8	100885428	100906290	q	8q	q22.2
POLR2K	ENSG00000147669	8	101162812	101166230	q	8q	q22.2
SPAG1	ENSG00000104450	8	101170134	101271506	q	8q	q22.2
RNF19A	ENSG00000034677	8	101269288	101348446	q	8q	q22.2
ANKRD46	ENSG00000186106	8	101521980	101572012	q	8q	q22.2
PABPC1	ENSG00000070756	8	101698044	101735037	q	8q	q22.3
YWHAZ	ENSG00000164924	8	101928753	101965616	q	8q	q22.3
ZNF706	ENSG00000120963	8	102190106	102218421	q	8q	q22.3
UBR5	ENSG00000104517	8	103265240	103425069	q	8q	q22.3
ATP6V1C1	ENSG00000155097	8	104033291	104085279	q	8q	q22.3
DCAF13	ENSG00000164934	8	104426942	104455681	q	8q	q22.3
RIMS2	ENSG00000176406	8	104512976	105268322	q	8q	q22.3
OXR1	ENSG00000164830	8	107282473	107764922	q	8q	q23.1
EIF3E	ENSG00000104408	8	109213445	109447562	q	8q	q23.1
EMC2	ENSG00000104412	8	109455830	109499145	q	8q	q23.1
ENY2	ENSG00000120533	8	110346553	110358182	q	8q	q23.1
EBAG9	ENSG00000147654	8	110551940	110578225	q	8q	q23.2
RP11-946L20.2	ENSG00000253877	8	111949919	112039662	q	8q	q23.2
CSMD3	ENSG00000164796	8	113235157	114449328	q	8q	q23.3
EIF3H	ENSG00000147677	8	117654369	117779164	q	8q	
RAD21	ENSG00000164754	8	117858174	117887105	q	8q	q24.11
EXT1	ENSG00000182197	8	118806729	119124092	q	8q	q24.11
SAMD12	ENSG00000177570	8	119201698	119634234	q	8q	q24.12
AC023590.1	ENSG00000225885	8	119294378	119412844	q	8q	q24.12
TAF2	ENSG00000064313	8	120743015	120845103	q	8q	q24.12
DEPTOR	ENSG00000155792	8	120885957	121063152	q	8q	q24.12
MRPL13	ENSG00000172172	8	121393000	121457642	q	8q	q24.12
ZHX2	ENSG00000178764	8	123793633	123986750	q	8q	q24.13
RP11-557C18.3	ENSG00000253607	8	124014800	124042991	q	8q	q24.13
DERL1	ENSG00000136986	8	124025404	124054663	q	8q	q24.13
C8orf76	ENSG00000189376	8	124232196	124253638	q	8q	q24.13
ZHX1-C8ORF76	ENSG00000259305	8	124238431	124279627	q	8q	q24.13
ZHX1	ENSG00000165156	8	124260696	124287781	q	8q	q24.13
FBXO32	ENSG00000156804	8	124510129	124553446	q	8q	q24.13
FAM91A1	ENSG00000176853	8	124780696	124827692	q	8q	q24.13
TATDN1	ENSG00000147687	8	125500726	125551699	q	8q	q24.13
KIAA0196	ENSG00000164961	8	126036502	126104082	q	8q	q24.13
NSMCE2	ENSG00000156831	8	126103921	126379362	q	8q	q24.13
FAM49B	ENSG00000153310	8	130851839	131029375	q	8q	q24.21
ASAP1	ENSG00000153317	8	131064353	131455906	q	8q	q24.21
KCNQ3	ENSG00000184156	8	133133108	133493200	q	8q	q24.22
TG	ENSG00000042832	8	133879203	134147147	q	8q	q24.22
SLA	ENSG00000155926	8	134048973	134115298	q	8q	q24.22
NDRG1	ENSG00000104419	8	134249414	134314265	q	8q	q24.22
KHDRBS3	ENSG00000131773	8	136469700	136668965	q	8q	q24.23
RP11-238K6.1	ENSG00000253288	8	138821687	139095813	q	8q	q24.23
TRAPPC9	ENSG00000167632	8	140742586	141468678	q	8q	q24.3
AGO2	ENSG00000123908	8	141541264	141645718	q	8q	q24.3
PTK2	ENSG00000169398	8	141667999	142012315	q	8q	q24.3
TSNARE1	ENSG00000171045	8	143293441	143484601	q	8q	q24.3
RP11-661A12.7	ENSG00000254741	8	144661806	144662840	q	8q	q24.3
EEF1D	ENSG00000104529	8	144661867	144681711	q	8q	q24.3
PUF60	ENSG00000179950	8	144898514	144912029	q	8q	q24.3
PARP10	ENSG00000178685	8	145051321	145086940	q	8q	q24.3
GRINA	ENSG00000178719	8	145064226	145067583	q	8q	q24.3
CYC1	ENSG00000179091	8	145149930	145152428	q	8q	q24.3
SHARPIN	ENSG00000179526	8	145153536	145163027	q	8q	q24.3
MROH1	ENSG00000179832	8	145202919	145316843	q	8q	q24.3
DGAT1	ENSG00000185000	8	145539954	145550573	q	8q	q24.3
CPSF1	ENSG00000071894	8	145618444	145634753	q	8q	q24.3
VPS28	ENSG00000160948	8	145649000	145653931	q	8q	q24.3
CYHR1	ENSG00000187954	8	145674965	145691060	q	8q	q24.3
CTD-2517M22.16	ENSG00000254578	8	145689200	145690484	q	8q	q24.3
ARHGAP39	ENSG00000147799	8	145754563	145911194	q	8q	q24.3
RPL8	ENSG00000161016	8	146015150	146017972	q	8q	q24.3
COMMD5	ENSG00000170619	8	146066427	146079121	q	8q	q24.3
ZNF250	ENSG00000196150	8	146076632	146127553	q	8q	q24.3
DOCK8	ENSG00000107099	9	214854	465259	p	9p	p24.3
KANK1	ENSG00000107104	9	470291	746105	p	9p	p24.3
RP11-125B21.2	ENSG00000236404	9	2422702	2641395	p	9p	p24.2
RFX3	ENSG00000080298	9	3218297	3526004	p	9p	p24.2
RP11-509J21.3	ENSG00000235326	9	3674546	3691814	p	9p	p24.2
AK3	ENSG00000147853	9	4711155	4742043	p	9p	p24.1
JAK2	ENSG00000096968	9	4985033	5128183	p	9p	p24.1
KIAA1432	ENSG00000107036	9	5629025	5776557	p	9p	p24.1
KIAA2026	ENSG00000183354	9	5881596	6007901	p	9p	p24.1
KDM4C	ENSG00000107077	9	6720863	7175648	p	9p	p24.1
TMEM261	ENSG00000137038	9	7796490	7888380	p	9p	p24.1
PTPRD	ENSG00000153707	9	8314246	10612723	p	9p	
RP11-536O18.2	ENSG00000270547	9	13406379	13433052	p	9p	p23
PSIP1	ENSG00000164985	9	15464064	15511017	p	9p	p22.3
BNC2	ENSG00000173068	9	16409501	16870841	p	9p	
ADAMTSL1	ENSG00000178031	9	18473892	18910948	p	9p	
FAM154A	ENSG00000155875	9	18927656	19033251	p	9p	p22.1
RRAGA	ENSG00000155876	9	19049372	19051019	p	9p	p22.1
HAUS6	ENSG00000147874	9	19053141	19103117	p	9p	p22.1
DENND4C	ENSG00000137145	9	19230433	19374139	p	9p	p22.1
RPS6	ENSG00000137154	9	19375713	19380252	p	9p	p22.1
SLC24A2	ENSG00000155886	9	19507450	19786926	p	9p	p22.1
MLLT3	ENSG00000171843	9	20341663	20622542	p	9p	p21.3
FOCAD	ENSG00000188352	9	20658308	20995954	p	9p	p21.3
KLHL9	ENSG00000198642	9	21329670	21335379	p	9p	p21.3
MTAP	ENSG00000099810	9	21802542	21931646	p	9p	p21.3
RP11-145E5.5	ENSG00000264545	9	21802635	22032985	p	9p	p21.3
PLAA	ENSG00000137055	9	26904081	26947461	p	9p	p21.2
IFT74	ENSG00000096872	9	26947037	27062928	p	9p	p21.2
MOB3B	ENSG00000120162	9	27325207	27529779	p	9p	p21.2
C9orf72	ENSG00000147894	9	27546544	27573864	p	9p	p21.2
NDUFB6	ENSG00000165264	9	32552997	32573160	p	9p	p21.1
APTX	ENSG00000137074	9	32972604	33025166	p	9p	p21.1
DNAJA1	ENSG00000086061	9	33025209	33039905	p	9p	p21.1
B4GALT1	ENSG00000086062	9	33104080	33167354	p	9p	p21.1
CHMP5	ENSG00000086065	9	33264940	33281977	p	9p	p13.3
NFX1	ENSG00000086102	9	33290509	33371155	p	9p	p13.3
UBE2R2	ENSG00000107341	9	33817565	33920402	p	9p	p13.3
UBAP2	ENSG00000137073	9	33921691	34048947	p	9p	p13.3
DCAF12	ENSG00000198876	9	34086385	34127397	p	9p	p13.3
DCTN3	ENSG00000137100	9	34613548	34620515	p	9p	p13.3
VCP	ENSG00000165280	9	35056061	35073246	p	9p	p13.3
STOML2	ENSG00000165283	9	35099888	35103154	p	9p	p13.3
RUSC2	ENSG00000198853	9	35490124	35561895	p	9p	p13.3
TLN1	ENSG00000137076	9	35696945	35732392	p	9p	p13.3
CREB3	ENSG00000107175	9	35732332	35737001	p	9p	p13.3
TMEM8B	ENSG00000137103	9	35814448	35854844	p	9p	p13.3
RECK	ENSG00000122707	9	36036430	36124448	p	9p	p13.3
CLTA	ENSG00000122705	9	36190853	36304778	p	9p	
GNE	ENSG00000159921	9	36214438	36277053	p	9p	p13.3
RP11-220I1.1	ENSG00000233137	9	37079893	37090398	p	9p	p13.2
ZCCHC7	ENSG00000147905	9	37120536	37358146	p	9p	p13.2
GRHPR	ENSG00000137106	9	37422663	37436987	p	9p	p13.2
RP11-613M10.9	ENSG00000255872	9	37588410	38068684	p	9p	p13.2
EXOSC3	ENSG00000107371	9	37766975	37801434	p	9p	p13.2
SLC25A51	ENSG00000122696	9	37879400	37904350	p	9p	p13.2
RP11-262H14.1	ENSG00000238113	9	66457285	66469310	q	9q	q13
RP11-764K9.1	ENSG00000225411	9	68397878	68409893	q	9q	q13
PIP5K1B	ENSG00000107242	9	71320575	71624092	q	9q	q21.11
TJP2	ENSG00000119139	9	71736209	71870124	q	9q	q21.11
APBA1	ENSG00000107282	9	72042446	72287222	q	9q	
SMC5	ENSG00000198887	9	72873937	72969804	q	9q	q21.12
TRPM3	ENSG00000083067	9	73143979	74061820	q	9q	
TMEM2	ENSG00000135048	9	74298282	74431606	q	9q	q21.13
ZFAND5	ENSG00000107372	9	74966341	74980163	q	9q	q21.13
TRPM6	ENSG00000119121	9	77337411	77503010	q	9q	q21.13
OSTF1	ENSG00000134996	9	77703459	77762181	q	9q	q21.13
PRUNE2	ENSG00000106772	9	79226292	79521003	q	9q	q21.2
PCA3	ENSG00000225937	9	79379352	79402485	q	9q	q21.2
GNAQ	ENSG00000156052	9	80331003	80646374	q	9q	q21.2
PSAT1	ENSG00000135069	9	80912059	80945009	q	9q	q21.2
TLE4	ENSG00000106829	9	82186688	82341658	q	9q	q21.31
UBQLN1	ENSG00000135018	9	86274878	86323118	q	9q	q21.32
HNRNPK	ENSG00000165119	9	86582998	86595569	q	9q	q21.32
RP11-575L7.8	ENSG00000235298	9	86587148	86590692	q	9q	q21.32
AGTPBP1	ENSG00000135049	9	88161455	88356944	q	9q	q21.33
ZCCHC6	ENSG00000083223	9	88902648	88969369	q	9q	q21.33
CTSL	ENSG00000135047	9	90340434	90346308	q	9q	q21.33
SPIN1	ENSG00000106723	9	91003334	91093609	q	9q	q22.1
SECISBP2	ENSG00000187742	9	91933421	91974557	q	9q	q22.2
SEMA4D	ENSG00000187764	9	91975702	92113045	q	9q	q22.2
SYK	ENSG00000165025	9	93564069	93660831	q	9q	q22.2
AUH	ENSG00000148090	9	93976097	94124195	q	9q	q22.31
NFIL3	ENSG00000165030	9	94171327	94186144	q	9q	q22.31
ROR2	ENSG00000169071	9	94325373	94712444	q	9q	q22.31
SPTLC1	ENSG00000090054	9	94794281	94877666	q	9q	q22.31
IARS	ENSG00000196305	9	94972489	95056038	q	9q	q22.31
NOL8	ENSG00000198000	9	95059640	95087918	q	9q	q22.31
CENPP	ENSG00000188312	9	95087766	95382815	q	9q	q22.31
NINJ1	ENSG00000131669	9	95883771	95896570	q	9q	q22.31
PHF2	ENSG00000197724	9	96338689	96441869	q	9q	q22.31
HIATL1	ENSG00000148110	9	97136833	97223324	q	9q	q22.32
C9orf3	ENSG00000148120	9	97488983	97849441	q	9q	q22.32
CDC14B	ENSG00000081377	9	99252523	99382112	q	9q	
HIATL2	ENSG00000196312	9	99660348	99775862	q	9q	q22.33
TSTD2	ENSG00000136925	9	100362362	100395962	q	9q	q22.33
NCBP1	ENSG00000136937	9	100395908	100436030	q	9q	q22.33
ANP32B	ENSG00000136938	9	100745643	100778225	q	9q	q22.33
NANS	ENSG00000095380	9	100819021	100845357	q	9q	q22.33
TRIM14	ENSG00000106785	9	100831557	100881494	q	9q	q22.33
TBC1D2	ENSG00000095383	9	100961311	101017915	q	9q	q22.33
TGFBR1	ENSG00000106799	9	101866320	101916474	q	9q	q22.33
SEC61B	ENSG00000106803	9	101984346	101992897	q	9q	q22.33
NR4A3	ENSG00000119508	9	102584137	102629173	q	9q	
ERP44	ENSG00000023318	9	102741461	102861322	q	9q	q31.1
MSANTD3-TMEFF1	ENSG00000251349	9	103204553	103339918	q	9q	q31.1
TMEFF1	ENSG00000241697	9	103204560	103339918	q	9q	q31.1
LPPR1	ENSG00000148123	9	103790991	104087417	q	9q	q31.1
MRPL50	ENSG00000136897	9	104149915	104160896	q	9q	q31.1
RNF20	ENSG00000155827	9	104296133	104325622	q	9q	q31.1
NIPSNAP3A	ENSG00000136783	9	107509969	107522403	q	9q	q31.1
ABCA1	ENSG00000165029	9	107543283	107690518	q	9q	q31.1
SLC44A1	ENSG00000070214	9	108006903	108201452	q	9q	
FKTN	ENSG00000106692	9	108320411	108403399	q	9q	q31.2
ZNF462	ENSG00000148143	9	109625378	109775915	q	9q	q31.2
RAD23B	ENSG00000119318	9	110045418	110094475	q	9q	q31.2
MUSK	ENSG00000030304	9	113431051	113563859	q	9q	q31.3
LPAR1	ENSG00000198121	9	113635543	113800981	q	9q	q31.3
KIAA0368	ENSG00000136813	9	114122972	114247025	q	9q	q31.3
ZNF483	ENSG00000173258	9	114287439	114340124	q	9q	q31.3
PTGR1	ENSG00000106853	9	114312002	114362135	q	9q	q31.3
PTBP3	ENSG00000119314	9	114980715	115095947	q	9q	q32
HSDL2	ENSG00000119471	9	115142217	115234690	q	9q	q32
C9orf147	ENSG00000230185	9	115196096	115249484	q	9q	q32
KIAA1958	ENSG00000165185	9	115249127	115431677	q	9q	q32
INIP	ENSG00000148153	9	115446206	115480516	q	9q	q32
SNX30	ENSG00000148158	9	115513118	115643951	q	9q	q32
FKBP15	ENSG00000119321	9	115923286	115983641	q	9q	q32
POLE3	ENSG00000148229	9	116169515	116172952	q	9q	q32
ATP6V1G1	ENSG00000136888	9	117350026	117360653	q	9q	q32
ASTN2	ENSG00000148219	9	119187504	120177348	q	9q	q33.1
MEGF9	ENSG00000106780	9	123363091	123476748	q	9q	q33.2
PSMD5	ENSG00000095261	9	123577774	123605262	q	9q	q33.2
PSMD5-AS1	ENSG00000226752	9	123587106	123616651	q	9q	q33.2
CNTRL	ENSG00000119397	9	123837141	123939888	q	9q	q33.2
RAB14	ENSG00000119396	9	123940415	123985292	q	9q	q33.2
STOM	ENSG00000148175	9	124101355	124132531	q	9q	q33.2
TTLL11	ENSG00000175764	9	124584207	124855885	q	9q	q33.2
RBM18	ENSG00000119446	9	124999903	125027118	q	9q	q33.2
RABGAP1	ENSG00000011454	9	125703112	125867145	q	9q	
STRBP	ENSG00000165209	9	125871779	126030855	q	9q	q33.3
DENND1A	ENSG00000119522	9	126141933	126692431	q	9q	q33.3
NEK6	ENSG00000119408	9	127019885	127115586	q	9q	q33.3
PSMB7	ENSG00000136930	9	127115745	127177723	q	9q	q33.3
GOLGA1	ENSG00000136935	9	127640646	127710771	q	9q	q33.3
SCAI	ENSG00000173611	9	127704887	127905785	q	9q	q33.3
PPP6C	ENSG00000119414	9	127908852	127952218	q	9q	q33.3
HSPA5	ENSG00000044574	9	127997132	128003609	q	9q	q33.3
GAPVD1	ENSG00000165219	9	128024073	128129486	q	9q	q33.3
MAPKAP1	ENSG00000119487	9	128199672	128469513	q	9q	q33.3
PBX3	ENSG00000167081	9	128509624	128729656	q	9q	q33.3
MVB12B	ENSG00000196814	9	129089128	129269320	q	9q	q33.3
RALGPS1	ENSG00000136828	9	129677053	129985445	q	9q	q33.3
RPL12	ENSG00000197958	9	130209953	130213684	q	9q	q33.3
FAM102A	ENSG00000167106	9	130702858	130742792	q	9q	q34.11
CIZ1	ENSG00000148337	9	130928343	130966662	q	9q	q34.11
GLE1	ENSG00000119392	9	131266979	131304567	q	9q	q34.11
RP11-216B9.6	ENSG00000228395	9	131291180	131314689	q	9q	q34.11
SET	ENSG00000119335	9	131445703	131458679	q	9q	q34.11
ZER1	ENSG00000160445	9	131492065	131534693	q	9q	q34.11
TBC1D13	ENSG00000107021	9	131549483	131572711	q	9q	q34.11
RP11-101E3.5	ENSG00000251184	9	131703757	131719300	q	9q	q34.11
NTMT1	ENSG00000148335	9	132371163	132398209	q	9q	q34.11
TOR1A	ENSG00000136827	9	132575223	132586413	q	9q	q34.11
C9orf78	ENSG00000136819	9	132589569	132598142	q	9q	q34.11
FNBP1	ENSG00000187239	9	132649466	132805473	q	9q	q34.11
ABL1	ENSG00000097007	9	133589333	133763062	q	9q	q34.12
AIF1L	ENSG00000126878	9	133971863	133998539	q	9q	q34.12
NUP214	ENSG00000126883	9	134000948	134110057	q	9q	q34.13
RP11-544A12.4	ENSG00000236986	9	134008252	134042892	q	9q	q34.13
PRRC2B	ENSG00000130723	9	134269480	134375584	q	9q	q34.13
POMT1	ENSG00000130714	9	134378289	134399193	q	9q	q34.13
RP11-334J6.6	ENSG00000230289	9	134391945	134397616	q	9q	q34.13
RAPGEF1	ENSG00000107263	9	134452157	134615461	q	9q	q34.13
MED27	ENSG00000160563	9	134735494	134955295	q	9q	q34.13
SETX	ENSG00000107290	9	135136743	135230372	q	9q	q34.13
TSC1	ENSG00000165699	9	135766735	135820020	q	9q	q34.13
GTF3C5	ENSG00000148308	9	135906076	135933890	q	9q	q34.2
RALGDS	ENSG00000160271	9	135973107	136039301	q	9q	q34.2
SURF6	ENSG00000148296	9	136197552	136203235	q	9q	q34.2
RPL7A	ENSG00000148303	9	136215069	136218281	q	9q	q34.2
SURF4	ENSG00000148248	9	136228325	136242970	q	9q	q34.2
CACFD1	ENSG00000160325	9	136325089	136335970	q	9q	q34.2
LINC00094	ENSG00000235106	9	136890561	136899788	q	9q	q34.2
PMPCA	ENSG00000165688	9	139305110	139318213	q	9q	q34.3
SEC16A	ENSG00000148396	9	139334549	139372141	q	9q	q34.3
PHPT1	ENSG00000054148	9	139743176	139745488	q	9q	q34.3
ABCA2	ENSG00000107331	9	139901686	139923367	q	9q	q34.3
DPP7	ENSG00000176978	9	140004994	140009629	q	9q	q34.3
SSNA1	ENSG00000176101	9	140083099	140084822	q	9q	q34.3
TUBB4B	ENSG00000188229	9	140135665	140138159	q	9q	q34.3
EXD3	ENSG00000187609	9	140201348	140317714	q	9q	q34.3
DPH7	ENSG00000148399	9	140449356	140473387	q	9q	q34.3
EHMT1	ENSG00000181090	9	140513444	140764468	q	9q	q34.3
ZMYND11	ENSG00000015171	10	180405	300577	p	10p	p15.3
DIP2C	ENSG00000151240	10	320130	735683	p	10p	p15.3
LARP4B	ENSG00000107929	10	855484	977564	p	10p	p15.3
IDI2-AS1	ENSG00000232656	10	1068606	1090138	p	10p	p15.3
IDI1	ENSG00000067064	10	1085848	1095110	p	10p	p15.3
WDR37	ENSG00000047056	10	1095478	1178237	p	10p	p15.3
ADARB2	ENSG00000185736	10	1228073	1779670	p	10p	p15.3
PITRM1	ENSG00000107959	10	3179920	3215003	p	10p	p15.2
KLF6	ENSG00000067082	10	3818188	3827473	p	10p	p15.1
GDI2	ENSG00000057608	10	5807186	5884095	p	10p	p15.1
RBM17	ENSG00000134453	10	6130950	6159420	p	10p	p15.1
PFKFB3	ENSG00000170525	10	6186881	6277495	p	10p	p15.1
PRKCQ	ENSG00000065675	10	6469105	6622263	p	10p	
KIN	ENSG00000151657	10	7792925	7829990	p	10p	p14
ATP5C1	ENSG00000165629	10	7830092	7849778	p	10p	p14
CELF2	ENSG00000048740	10	11047259	11378674	p	10p	p14
USP6NL	ENSG00000148429	10	11495945	11653753	p	10p	p14
SEC61A2	ENSG00000065665	10	12171636	12211960	p	10p	
NUDT5	ENSG00000165609	10	12207324	12238143	p	10p	p13
CDC123	ENSG00000151465	10	12237964	12292588	p	10p	p13
CAMK1D	ENSG00000183049	10	12391481	12877545	p	10p	p13
PRPF18	ENSG00000165630	10	13628927	13672868	p	10p	p13
RP11-295P9.3	ENSG00000239665	10	13652047	13710299	p	10p	p13
FRMD4A	ENSG00000151474	10	13685706	14504141	p	10p	p13
RP11-142M10.2	ENSG00000229751	10	14033815	14049525	p	10p	p13
FAM107B	ENSG00000065809	10	14560556	14816896	p	10p	p13
FAM171A1	ENSG00000148468	10	15253642	15413061	p	10p	p13
RSU1	ENSG00000148484	10	16632610	16859527	p	10p	p13
STAM	ENSG00000136738	10	17686124	17757913	p	10p	p12.33
CACNB2	ENSG00000165995	10	18429606	18830798	p	10p	
NSUN6	ENSG00000241058	10	18834490	18940551	p	10p	p12.31
PLXDC2	ENSG00000120594	10	20105168	20578785	p	10p	p12.31
MLLT10	ENSG00000078403	10	21823094	22032559	p	10p	p12.31
COMMD3	ENSG00000148444	10	22604903	22609235	p	10p	p12.2
COMMD3-BMI1	ENSG00000269897	10	22605317	22618471	p	10p	p12.2
BMI1	ENSG00000168283	10	22610140	22620413	p	10p	p12.2
PIP4K2A	ENSG00000150867	10	22823778	23003484	p	10p	p12.2
ARHGAP21	ENSG00000107863	10	24872538	25012597	p	10p	p12.1
PRTFDC1	ENSG00000099256	10	25137536	25241533	p	10p	p12.1
APBB1IP	ENSG00000077420	10	26727132	26856732	p	10p	p12.1
ABI1	ENSG00000136754	10	27035522	27150016	p	10p	p12.1
ANKRD26	ENSG00000107890	10	27280843	27389421	p	10p	p12.1
YME1L1	ENSG00000136758	10	27399383	27444195	p	10p	p12.1
MASTL	ENSG00000120539	10	27443753	27475853	p	10p	p12.1
ACBD5	ENSG00000107897	10	27484146	27531059	p	10p	p12.1
RAB18	ENSG00000099246	10	27793197	27831143	p	10p	p12.1
WAC	ENSG00000095787	10	28821422	28912041	p	10p	p12.1
PTCHD3P1	ENSG00000224597	10	29698331	29776674	p	10p	p11.23
