GeneName	GeneID	chr	start	stop	arm	chr_arm	band
AC006042.7	ENSG00000233108	7	7997814	8009534	p	7p	p21.3
GLCCI1	ENSG00000106415	7	8008425	8133902	p	7p	p21.3
ICA1	ENSG00000003147	7	8152814	8302317	p	7p	p21.3
AC006042.6	ENSG00000227719	7	8153655	8156191	p	7p	p21.3
AC007009.1	ENSG00000244239	7	8301863	8302451	p	7p	p21.3
AC007128.1	ENSG00000229970	7	8301894	8384146	p	7p	p21.3
RP4-594A5.1	ENSG00000272328	7	8343371	8380973	p	7p	p21.3
NXPH1	ENSG00000122584	7	8473585	8792593	p	7p	p21.3
AC060834.3	ENSG00000234710	7	9776951	9809142	p	7p	p21.3
AC006373.1	ENSG00000235431	7	10000651	10021444	p	7p	p21.3
AC004535.2	ENSG00000236414	7	10742303	10747033	p	7p	p21.3
NDUFA4	ENSG00000189043	7	10971578	10979883	p	7p	p21.3
RP5-855F16.1	ENSG00000271185	7	10980050	10980362	p	7p	p21.3
PHF14	ENSG00000106443	7	11013499	11209250	p	7p	p21.3
THSD7A	ENSG00000005108	7	11409984	11871824	p	7p	p21.3
AC004160.4	ENSG00000230435	7	11446582	11453705	p	7p	p21.3
TMEM106B	ENSG00000106460	7	12250867	12282993	p	7p	p21.3
VWDE	ENSG00000146530	7	12370511	12443567	p	7p	p21.3
AC005281.1	ENSG00000226690	7	12536055	12581536	p	7p	p21.3
AC005281.2	ENSG00000225606	7	12609751	12611017	p	7p	p21.3
SCIN	ENSG00000006747	7	12610203	12693228	p	7p	p21.3
AC011891.5	ENSG00000229233	7	12693804	12694610	p	7p	p21.3
ARL4A	ENSG00000122644	7	12726481	12730559	p	7p	p21.3
AC011288.2	ENSG00000229618	7	13141016	13743774	p	7p	p21.3
AC006000.5	ENSG00000237713	7	13378826	13404674	p	7p	p21.3
AC005019.3	ENSG00000224330	7	13893980	13898650	p	7p	p21.2
ETV1	ENSG00000006468	7	13930853	14031050	p	7p	p21.2
DGKB	ENSG00000136267	7	14184674	15014402	p	7p	p21.2
AC006150.1	ENSG00000226323	7	14853756	14856190	p	7p	p21.2
AC006458.3	ENSG00000227489	7	15105832	15108276	p	7p	p21.2
AGMO	ENSG00000187546	7	15239943	15601640	p	7p	p21.2
MEOX2	ENSG00000106511	7	15650837	15726437	p	7p	p21.2
AC005550.3	ENSG00000237070	7	15707572	15721605	p	7p	p21.2
AC005550.4	ENSG00000229108	7	15728003	15735116	p	7p	p21.2
AC005550.5	ENSG00000225974	7	15728700	15730479	p	7p	p21.2
AC006041.1	ENSG00000229379	7	15880922	15881985	p	7p	p21.2
RP11-196O16.1	ENSG00000273477	7	16127152	16129275	p	7p	p21.2
ISPD	ENSG00000214960	7	16130817	16460947	p	7p	p21.2
ISPD-AS1	ENSG00000229688	7	16250113	16310229	p	7p	p21.2
SOSTDC1	ENSG00000171243	7	16501106	16570205	p	7p	p21.1
GS1-166A23.1	ENSG00000272537	7	16510809	16510998	p	7p	p21.1
LRRC72	ENSG00000205858	7	16566505	16621193	p	7p	p21.1
GS1-166A23.2	ENSG00000272361	7	16633253	16633849	p	7p	p21.1
ANKMY2	ENSG00000106524	7	16639401	16685442	p	7p	p21.1
BZW2	ENSG00000136261	7	16685756	16746148	p	7p	p21.1
AC073333.8	ENSG00000235837	7	16735496	16759523	p	7p	p21.1
TSPAN13	ENSG00000106537	7	16793160	16824161	p	7p	p21.1
AC073333.1	ENSG00000267906	7	16828866	16829246	p	7p	p21.1
AGR2	ENSG00000106541	7	16831435	16873057	p	7p	p21.1
AGR3	ENSG00000173467	7	16899029	16921611	p	7p	p21.1
AC003075.4	ENSG00000237773	7	17319458	17338981	p	7p	p21.1
AHR	ENSG00000106546	7	17338246	17385776	p	7p	p21.1
AC019117.1	ENSG00000236318	7	17414491	17506288	p	7p	p21.1
AC019117.2	ENSG00000236039	7	17474101	17500296	p	7p	p21.1
AC017060.1	ENSG00000226598	7	17503069	17598533	p	7p	p21.1
AC006482.1	ENSG00000228675	7	17719173	17720283	p	7p	p21.1
SNX13	ENSG00000071189	7	17830385	17980124	p	7p	p21.1
PRPS1L1	ENSG00000229937	7	18066405	18067486	p	7p	p21.1
HDAC9	ENSG00000048052	7	18126572	19042039	p	7p	p21.1
AC010082.2	ENSG00000225000	7	18468685	18470361	p	7p	p21.1
AC004744.3	ENSG00000226522	7	18931719	18939056	p	7p	p21.1
TWIST1	ENSG00000122691	7	19060614	19157295	p	7p	p21.1
AC003986.6	ENSG00000232821	7	19152097	19153894	p	7p	p21.1
AC003986.7	ENSG00000236536	7	19159556	19161539	p	7p	p21.1
AC003986.5	ENSG00000229533	7	19183916	19185876	p	7p	p21.1
FERD3L	ENSG00000146618	7	19184405	19185044	p	7p	p21.1
AC007091.1	ENSG00000223838	7	19393157	19618229	p	7p	p21.1
TWISTNB	ENSG00000105849	7	19735085	19748710	p	7p	p21.1
TMEM196	ENSG00000173452	7	19758933	19813221	p	7p	p21.1
AC004543.2	ENSG00000237921	7	19853308	19857713	p	7p	p21.1
RP11-486P11.1	ENSG00000267055	7	20135760	20170098	p	7p	p21.1
MACC1	ENSG00000183742	7	20174278	20257027	p	7p	p21.1
MACC1-AS1	ENSG00000228598	7	20181539	20193154	p	7p	p21.1
AC099342.1	ENSG00000226097	7	20336331	20351335	p	7p	p21.1
CTA-293F17.1	ENSG00000271133	7	20367922	20371370	p	7p	p21.1
ITGB8	ENSG00000105855	7	20370325	20455377	p	7p	p21.1
ABCB5	ENSG00000004846	7	20654830	20816658	p	7p	p21.1
SP8	ENSG00000164651	7	20823906	20826505	p	7p	p21.1
LINC01162	ENSG00000232790	7	20875050	21062767	p	7p	
SP4	ENSG00000105866	7	21467652	21554440	p	7p	p15.3
DNAH11	ENSG00000105877	7	21582833	21941457	p	7p	p15.3
CDCA7L	ENSG00000164649	7	21940518	21985702	p	7p	p15.3
RAPGEF5	ENSG00000136237	7	22157856	22396763	p	7p	p15.3
STEAP1B	ENSG00000105889	7	22459063	22672544	p	7p	p15.3
AC002480.3	ENSG00000232759	7	22602956	22613615	p	7p	p15.3
AC002480.4	ENSG00000232949	7	22629324	22631241	p	7p	p15.3
AC002480.2	ENSG00000238033	7	22689579	22705152	p	7p	p15.3
AC073072.5	ENSG00000179428	7	22765014	22767239	p	7p	p15.3
IL6	ENSG00000136244	7	22765503	22771621	p	7p	p15.3
TOMM7	ENSG00000196683	7	22852251	22862470	p	7p	p15.3
AC005682.8	ENSG00000235664	7	22928990	22980809	p	7p	p15.3
FAM126A	ENSG00000122591	7	22980878	23053749	p	7p	p15.3
KLHL7-AS1	ENSG00000230658	7	23140847	23145322	p	7p	p15.3
KLHL7	ENSG00000122550	7	23145353	23217533	p	7p	p15.3
AC005082.1	ENSG00000214871	7	23210760	23234503	p	7p	p15.3
NUPL2	ENSG00000136243	7	23221446	23240630	p	7p	p15.3
AC005082.12	ENSG00000226816	7	23245632	23247664	p	7p	p15.3
GPNMB	ENSG00000136235	7	23275586	23314727	p	7p	p15.3
MALSU1	ENSG00000156928	7	23338358	23351348	p	7p	p15.3
IGF2BP3	ENSG00000136231	7	23349828	23510086	p	7p	p15.3
TRA2A	ENSG00000164548	7	23544399	23571660	p	7p	p15.3
CCDC126	ENSG00000169193	7	23636998	23684327	p	7p	p15.3
FAM221A	ENSG00000188732	7	23719749	23742868	p	7p	p15.3
AC006026.13	ENSG00000234286	7	23719814	23720405	p	7p	p15.3
STK31	ENSG00000196335	7	23749786	23872132	p	7p	p15.3
AC009508.1	ENSG00000227930	7	23931323	23936954	p	7p	p15.3
AC004485.3	ENSG00000228944	7	24236281	24295338	p	7p	p15.3
NPY	ENSG00000122585	7	24323782	24331484	p	7p	p15.3
MPP6	ENSG00000105926	7	24612887	24733812	p	7p	p15.3
DFNA5	ENSG00000105928	7	24737972	24809244	p	7p	p15.3
OSBPL3	ENSG00000070882	7	24836158	25021253	p	7p	p15.3
CYCS	ENSG00000172115	7	25159710	25164980	p	7p	p15.3
C7orf31	ENSG00000153790	7	25174316	25219975	p	7p	p15.3
NPVF	ENSG00000105954	7	25264189	25268105	p	7p	p15.3
AC003985.1	ENSG00000233824	7	25360921	25366434	p	7p	p15.3
RP5-978I12.1	ENSG00000260951	7	25397859	25399527	p	7p	p15.3
AC091705.1	ENSG00000227386	7	25587382	25590682	p	7p	p15.2
AC003090.1	ENSG00000223561	7	25632971	25790614	p	7p	p15.2
CTD-2227E11.1	ENSG00000270933	7	25988277	25989023	p	7p	p15.2
NFE2L3	ENSG00000050344	7	26191860	26226745	p	7p	p15.2
CTB-119C2.1	ENSG00000273237	7	26213153	26214565	p	7p	p15.2
HNRNPA2B1	ENSG00000122566	7	26229547	26241149	p	7p	p15.2
CBX3	ENSG00000122565	7	26240782	26252976	p	7p	p15.2
SNX10	ENSG00000086300	7	26331541	26413949	p	7p	p15.2
AC004540.4	ENSG00000225792	7	26411764	26416321	p	7p	p15.2
AC004540.5	ENSG00000214870	7	26438213	26538594	p	7p	p15.2
KIAA0087	ENSG00000122548	7	26572740	26578407	p	7p	p15.2
AC004947.2	ENSG00000233760	7	26591441	26596819	p	7p	p15.2
C7orf71	ENSG00000222004	7	26677490	26686889	p	7p	p15.2
SKAP2	ENSG00000005020	7	26706681	27034858	p	7p	p15.2
HOXA1	ENSG00000105991	7	27132612	27135615	p	7p	p15.2
HOTAIRM1	ENSG00000233429	7	27135266	27139884	p	7p	p15.2
HOXA2	ENSG00000105996	7	27139721	27142430	p	7p	p15.2
HOXA3	ENSG00000105997	7	27145803	27192200	p	7p	p15.2
HOXA-AS2	ENSG00000253552	7	27147396	27173921	p	7p	p15.2
HOXA4	ENSG00000197576	7	27168126	27170418	p	7p	p15.2
HOXA-AS3	ENSG00000254369	7	27169596	27195542	p	7p	p15.2
HOXA5	ENSG00000106004	7	27180671	27183287	p	7p	p15.2
HOXA6	ENSG00000106006	7	27185015	27190222	p	7p	p15.2
HOXA7	ENSG00000122592	7	27193335	27197555	p	7p	p15.2
RP1-170O19.21	ENSG00000270182	7	27197963	27198595	p	7p	p15.2
HOXA9	ENSG00000078399	7	27202054	27210117	p	7p	p15.2
RP1-170O19.20	ENSG00000257184	7	27203154	27219632	p	7p	p15.2
HOXA10-AS	ENSG00000253187	7	27208238	27211534	p	7p	p15.2
HOXA10	ENSG00000253293	7	27210210	27219880	p	7p	p15.2
HOXA11	ENSG00000005073	7	27221129	27224842	p	7p	p15.2
HOXA11-AS	ENSG00000240990	7	27224137	27228912	p	7p	p15.2
RP1-170O19.14	ENSG00000253508	7	27226192	27233067	p	7p	p15.2
HOXA13	ENSG00000106031	7	27233122	27239725	p	7p	p15.2
HOTTIP	ENSG00000243766	7	27238194	27246878	p	7p	p15.2
RP1-170O19.17	ENSG00000253308	7	27278862	27280847	p	7p	p15.2
EVX1-AS	ENSG00000253405	7	27281048	27286848	p	7p	p15.2
EVX1	ENSG00000106038	7	27282164	27290112	p	7p	p15.2
AC004009.3	ENSG00000224322	7	27401462	27449557	p	7p	p15.2
HIBADH	ENSG00000106049	7	27565061	27702614	p	7p	p15.2
AC004549.6	ENSG00000229893	7	27773014	27780014	p	7p	p15.2
TAX1BP1	ENSG00000106052	7	27778950	27884183	p	7p	p15.2
JAZF1	ENSG00000153814	7	27870192	28220362	p	7p	
JAZF1-AS1	ENSG00000234336	7	28219941	28283536	p	7p	p15.1
CREB5	ENSG00000146592	7	28338940	28865511	p	7p	
AC005013.5	ENSG00000228421	7	28997283	28998961	p	7p	p14.3
CTB-113D17.1	ENSG00000272568	7	29019583	29052983	p	7p	p14.3
AC005162.5	ENSG00000233517	7	29026644	29028515	p	7p	p14.3
CPVL	ENSG00000106066	7	29034847	29235067	p	7p	p14.3
AC005162.4	ENSG00000229452	7	29119900	29122143	p	7p	p14.3
CHN2	ENSG00000106069	7	29161890	29553944	p	7p	p14.3
AC004593.3	ENSG00000235669	7	29239156	29248586	p	7p	p14.3
AC007255.8	ENSG00000223813	7	29553841	29603286	p	7p	p14.3
PRR15	ENSG00000176532	7	29603427	29606911	p	7p	p14.3
WIPF3	ENSG00000122574	7	29846102	29956682	p	7p	p14.3
SCRN1	ENSG00000136193	7	29959719	30029905	p	7p	p14.3
AC007285.6	ENSG00000227014	7	30028216	30065276	p	7p	p14.3
FKBP14	ENSG00000106080	7	30050203	30066300	p	7p	p14.3
PLEKHA8	ENSG00000106086	7	30067020	30170096	p	7p	p14.3
AC007285.7	ENSG00000231519	7	30109274	30114731	p	7p	p14.3
MTURN	ENSG00000180354	7	30174426	30202378	p	7p	p14.3
AC007036.6	ENSG00000227017	7	30216003	30218630	p	7p	p14.3
ZNRF2	ENSG00000180233	7	30323923	30452118	p	7p	p14.3
NOD1	ENSG00000106100	7	30464143	30518400	p	7p	p14.3
GS1-114I9.1	ENSG00000272638	7	30464288	30465028	p	7p	p14.3
GGCT	ENSG00000006625	7	30536237	30591095	p	7p	p14.3
RP4-777O23.2	ENSG00000264520	7	30565347	30573229	p	7p	p14.3
RP4-777O23.1	ENSG00000263683	7	30589833	30591185	p	7p	p14.3
GARS	ENSG00000106105	7	30634297	30673649	p	7p	p14.3
CRHR2	ENSG00000106113	7	30692200	30739745	p	7p	p14.3
INMT	ENSG00000241644	7	30737601	30797218	p	7p	p14.3
INMT-FAM188B	ENSG00000254959	7	30791753	30931696	p	7p	p14.3
FAM188B	ENSG00000106125	7	30811033	30932002	p	7p	p14.3
AC004691.5	ENSG00000229263	7	30836307	30843026	p	7p	p14.3
AQP1	ENSG00000240583	7	30893010	30965131	p	7p	p14.3
AQP1	ENSG00000250424	7	30893010	30963427	p	7p	p14.3
GHRHR	ENSG00000106128	7	30978284	31032869	p	7p	p14.3
ADCYAP1R1	ENSG00000078549	7	31092076	31151089	p	7p	p14.3
NEUROD6	ENSG00000164600	7	31377075	31380508	p	7p	p14.3
AC006380.3	ENSG00000231418	7	31454259	31460900	p	7p	p14.3
CCDC129	ENSG00000180347	7	31553704	31698334	p	7p	p14.3
PPP1R17	ENSG00000106341	7	31726329	31748069	p	7p	p14.3
PDE1C	ENSG00000154678	7	31790793	32338941	p	7p	p14.3
LSM5	ENSG00000106355	7	32524951	32534895	p	7p	p14.3
AVL9	ENSG00000105778	7	32535038	33078516	p	7p	p14.3
RP11-225B17.2	ENSG00000273014	7	32798494	32798965	p	7p	p14.3
RP11-265E18.1	ENSG00000272905	7	32885006	32885673	p	7p	p14.3
KBTBD2	ENSG00000170852	7	32907784	32933743	p	7p	p14.3
FKBP9	ENSG00000122642	7	32997017	33046543	p	7p	p14.3
NT5C3A	ENSG00000122643	7	33053742	33102409	p	7p	p14.3
RP9	ENSG00000164610	7	33134409	33149013	p	7p	p14.3
BBS9	ENSG00000122507	7	33168856	33645680	p	7p	p14.3
RP11-89N17.1	ENSG00000173862	7	33765593	33768068	p	7p	p14.3
RP11-89N17.2	ENSG00000227481	7	33769904	33771676	p	7p	p14.3
RP11-89N17.4	ENSG00000236494	7	33832780	33842768	p	7p	p14.3
RP11-89N17.3	ENSG00000233219	7	33908113	33913843	p	7p	p14.3
BMPER	ENSG00000164619	7	33944523	34195484	p	7p	p14.3
AC009262.2	ENSG00000236212	7	34249138	34295955	p	7p	p14.3
AC005493.1	ENSG00000214841	7	34685709	34699772	p	7p	p14.3
NPSR1	ENSG00000187258	7	34697851	34917944	p	7p	p14.3
DPY19L1	ENSG00000173852	7	34968488	35077883	p	7p	
TBX20	ENSG00000164532	7	35242042	35293758	p	7p	p14.2
AC009531.2	ENSG00000226063	7	35297992	35299340	p	7p	p14.2
AC007652.1	ENSG00000235464	7	35535631	35549873	p	7p	p14.2
HERPUD2	ENSG00000122557	7	35672269	35735181	p	7p	p14.2
RP11-379H18.1	ENSG00000271122	7	35734824	35739023	p	7p	p14.2
AC018647.3	ENSG00000227544	7	35754644	35774497	p	7p	p14.2
AC007551.3	ENSG00000228878	7	35791466	35840226	p	7p	p14.2
SEPT7	ENSG00000122545	7	35840542	35944917	p	7p	p14.2
AC083864.3	ENSG00000232930	7	36069221	36095041	p	7p	p14.2
PP13004	ENSG00000205745	7	36118694	36125346	p	7p	p14.2
EEPD1	ENSG00000122547	7	36192758	36341152	p	7p	p14.2
AC007327.5	ENSG00000229679	7	36268889	36270716	p	7p	p14.2
RP11-182J23.1	ENSG00000260070	7	36359384	36360088	p	7p	p14.2
KIAA0895	ENSG00000164542	7	36363830	36429734	p	7p	p14.2
ANLN	ENSG00000011426	7	36429415	36493400	p	7p	p14.2
AC006960.7	ENSG00000237400	7	36502632	36544121	p	7p	p14.2
AOAH	ENSG00000136250	7	36552456	36764154	p	7p	p14.2
RP11-85E16.1	ENSG00000272984	7	36773609	36774140	p	7p	p14.2
AC007349.4	ENSG00000229424	7	36790292	36802686	p	7p	p14.2
AC007349.5	ENSG00000235728	7	36820613	36822394	p	7p	p14.2
AC007349.7	ENSG00000230831	7	36878577	36880978	p	7p	p14.2
ELMO1	ENSG00000155849	7	36893961	37488852	p	7p	
ELMO1-AS1	ENSG00000224101	7	37037401	37053235	p	7p	p14.2
GPR141	ENSG00000187037	7	37723399	37873390	p	7p	p14.1
EPDR1	ENSG00000086289	7	37723446	37991543	p	7p	p14.1
NME8	ENSG00000086288	7	37888199	37940003	p	7p	p14.1
SFRP4	ENSG00000106483	7	37945543	38065297	p	7p	p14.1
STARD3NL	ENSG00000010270	7	38217824	38270272	p	7p	p14.1
RP11-121A8.1	ENSG00000272908	7	38365671	38369244	p	7p	p14.1
AMPH	ENSG00000078053	7	38423305	38671167	p	7p	p14.1
FAM183B	ENSG00000164556	7	38724946	38726637	p	7p	p14.1
VPS41	ENSG00000006715	7	38762563	38971994	p	7p	p14.1
POU6F2	ENSG00000106536	7	39017598	39532694	p	7p	p14.1
POU6F2-AS2	ENSG00000233854	7	39023843	39053151	p	7p	p14.1
POU6F2-AS1	ENSG00000224122	7	39444197	39445945	p	7p	p14.1
AC011290.4	ENSG00000227172	7	39585245	39605838	p	7p	p14.1
YAE1D1	ENSG00000241127	7	39605975	39649919	p	7p	p14.1
AC004837.4	ENSG00000231951	7	39649209	39649889	p	7p	p14.1
RALA	ENSG00000006451	7	39663082	39747723	p	7p	p14.1
AC004837.5	ENSG00000228554	7	39739940	39742895	p	7p	p14.1
LINC00265	ENSG00000188185	7	39773231	39832691	p	7p	p14.1
RP11-467D6.1	ENSG00000259826	7	39987121	39989354	p	7p	p14.1
CDK13	ENSG00000065883	7	39989636	40136733	p	7p	p14.1
MPLKIP	ENSG00000168303	7	40165622	40174258	p	7p	p14.1
SUGCT	ENSG00000175600	7	40174575	40900362	p	7p	p14.1
AC004988.1	ENSG00000203446	7	40577726	40586527	p	7p	p14.1
AC005029.1	ENSG00000232458	7	41004266	41019537	p	7p	p14.1
AC005022.1	ENSG00000224017	7	41141202	41173105	p	7p	p14.1
INHBA	ENSG00000122641	7	41724712	41742706	p	7p	p14.1
INHBA-AS1	ENSG00000224116	7	41733514	41818986	p	7p	p14.1
GLI3	ENSG00000106571	7	42000548	42277469	p	7p	p14.1
AC027269.2	ENSG00000238284	7	42701325	42746046	p	7p	p14.1
AC010132.10	ENSG00000231539	7	42869271	42884037	p	7p	p14.1
RP11-111K18.2	ENSG00000261019	7	42940871	42942238	p	7p	p14.1
C7orf25	ENSG00000136197	7	42948325	42951904	p	7p	p14.1
PSMA2	ENSG00000256646	7	42948872	42971773	p	7p	p14.1
PSMA2	ENSG00000106588	7	42956460	42971822	p	7p	p14.1
MRPL32	ENSG00000106591	7	42971799	42988557	p	7p	p14.1
HECW1	ENSG00000002746	7	43152198	43605600	p	7p	
AC004692.4	ENSG00000228680	7	43278665	43288867	p	7p	p14.1
AC011738.4	ENSG00000231638	7	43548327	43562141	p	7p	p13
STK17A	ENSG00000164543	7	43622357	43666385	p	7p	p13
COA1	ENSG00000106603	7	43648055	43769316	p	7p	p13
BLVRA	ENSG00000106605	7	43798279	43846939	p	7p	p13
URGCP-MRPS24	ENSG00000270617	7	43906157	43946188	p	7p	p13
MRPS24	ENSG00000062582	7	43906157	43909492	p	7p	p13
URGCP	ENSG00000106608	7	43915493	43966010	p	7p	p13
UBE2D4	ENSG00000078967	7	43966037	43995735	p	7p	p13
SPDYE1	ENSG00000136206	7	44040488	44049721	p	7p	p13
AC004951.6	ENSG00000228434	7	44043645	44047465	p	7p	p13
LINC00957	ENSG00000235314	7	44078770	44081905	p	7p	p13
DBNL	ENSG00000136279	7	44084239	44109055	p	7p	p13
PGAM2	ENSG00000164708	7	44102326	44105186	p	7p	p13
POLM	ENSG00000122678	7	44111846	44122139	p	7p	p13
AEBP1	ENSG00000106624	7	44143960	44154161	p	7p	p13
POLD2	ENSG00000106628	7	44154286	44163957	p	7p	p13
MYL7	ENSG00000106631	7	44178463	44180931	p	7p	p13
GCK	ENSG00000106633	7	44183872	44237769	p	7p	p13
YKT6	ENSG00000106636	7	44240567	44253893	p	7p	p13
CAMK2B	ENSG00000058404	7	44256749	44374176	p	7p	p13
NUDCD3	ENSG00000015676	7	44418720	44530479	p	7p	p13
NPC1L1	ENSG00000015520	7	44552134	44580914	p	7p	p13
DDX56	ENSG00000136271	7	44605016	44614650	p	7p	p13
TMED4	ENSG00000158604	7	44617493	44621886	p	7p	p13
OGDH	ENSG00000105953	7	44646171	44748665	p	7p	p13
ZMIZ2	ENSG00000122515	7	44788180	44809477	p	7p	p13
AC013436.6	ENSG00000228596	7	44824649	44826939	p	7p	p13
PPIA	ENSG00000196262	7	44836279	44864163	p	7p	p13
H2AFV	ENSG00000105968	7	44866390	44887682	p	7p	p13
AC004854.4	ENSG00000234183	7	44888015	44889167	p	7p	p13
PURB	ENSG00000146676	7	44915896	44924960	p	7p	p13
RP4-673M15.1	ENSG00000272768	7	44924552	44925992	p	7p	p13
MYO1G	ENSG00000136286	7	45002261	45018697	p	7p	p13
SNHG15	ENSG00000232956	7	45022622	45026560	p	7p	p13
CCM2	ENSG00000136280	7	45039074	45116068	p	7p	p13
NACAD	ENSG00000136274	7	45120037	45128513	p	7p	p13
TBRG4	ENSG00000136270	7	45139699	45151646	p	7p	p13
RAMP3	ENSG00000122679	7	45197390	45225901	p	7p	p13
AC073325.1	ENSG00000225537	7	45500311	45581781	p	7p	p12.3
ADCY1	ENSG00000164742	7	45613739	45762715	p	7p	p12.3
RP11-638I8.1	ENSG00000272556	7	45854201	45854862	p	7p	p12.3
AC096582.1	ENSG00000267988	7	45902684	45906045	p	7p	p12.3
IGFBP1	ENSG00000146678	7	45927956	45933267	p	7p	p12.3
IGFBP3	ENSG00000146674	7	45951949	45961473	p	7p	p12.3
AC073115.6	ENSG00000237471	7	46009256	46019790	p	7p	p12.3
AC073115.7	ENSG00000229628	7	46030504	46040497	p	7p	p12.3
AC023669.1	ENSG00000229459	7	46300662	46334067	p	7p	p12.3
AC092657.2	ENSG00000237760	7	46341718	46383219	p	7p	p12.3
AC004869.3	ENSG00000240355	7	46516055	46517538	p	7p	p12.3
AC004869.2	ENSG00000230680	7	46517420	46521176	p	7p	p12.3
AC011294.3	ENSG00000233539	7	46713383	46799449	p	7p	p12.3
AC004870.3	ENSG00000229192	7	47040218	47118726	p	7p	p12.3
TNS3	ENSG00000136205	7	47314752	47622156	p	7p	p12.3
AC095067.1	ENSG00000236078	7	47661537	47669491	p	7p	p12.3
C7orf65	ENSG00000221845	7	47694842	47701246	p	7p	p12.3
HUS1	ENSG00000136273	7	47735328	48019178	p	7p	p12.3
LINC00525	ENSG00000146666	7	47801074	47806370	p	7p	p12.3
PKD1L1	ENSG00000158683	7	47814250	47988088	p	7p	p12.3
C7orf69	ENSG00000136275	7	47834889	47859445	p	7p	p12.3
SUN3	ENSG00000164744	7	48026745	48068716	p	7p	p12.3
C7orf57	ENSG00000164746	7	48075108	48100901	p	7p	p12.3
UPP1	ENSG00000183696	7	48128225	48148330	p	7p	p12.3
ABCA13	ENSG00000179869	7	48211055	48687092	p	7p	p12.3
AC091770.3	ENSG00000228173	7	48700171	48702901	p	7p	p12.3
AC004899.1	ENSG00000267970	7	48887362	48891221	p	7p	p12.3
AC010971.1	ENSG00000234686	7	49269733	49294412	p	7p	p12.2
VWC2	ENSG00000188730	7	49813257	49961546	p	7p	p12.2
ZPBP	ENSG00000042813	7	49890017	50160925	p	7p	p12.2
C7orf72	ENSG00000164500	7	50135632	50199426	p	7p	p12.2
AC020743.2	ENSG00000228005	7	50181136	50182419	p	7p	p12.2
AC020743.3	ENSG00000231681	7	50241835	50243914	p	7p	p12.2
AC020743.4	ENSG00000235620	7	50314386	50315218	p	7p	p12.2
IKZF1	ENSG00000185811	7	50343720	50472799	p	7p	p12.2
FIGNL1	ENSG00000132436	7	50511831	50518088	p	7p	p12.1
DDC	ENSG00000132437	7	50526134	50633154	p	7p	p12.1
AC018705.5	ENSG00000226122	7	50599457	50611161	p	7p	p12.1
GRB10	ENSG00000106070	7	50657760	50861159	p	7p	p12.1
AC004920.3	ENSG00000236046	7	50907060	50909689	p	7p	p12.1
RP4-724E13.2	ENSG00000228204	7	50934444	51090687	p	7p	p12.1
COBL	ENSG00000106078	7	51083909	51384515	p	7p	p12.1
RP4-718N17.2	ENSG00000229403	7	51681947	51698566	p	7p	p12.1
RP11-153N17.1	ENSG00000233960	7	52232931	52260609	p	7p	p12.1
POM121L12	ENSG00000221900	7	53103349	53104617	p	7p	p12.1
GS1-278J22.1	ENSG00000234105	7	53582685	53584809	p	7p	p12.1
GS1-278J22.2	ENSG00000228627	7	53626907	53635942	p	7p	p12.1
GS1-179L18.1	ENSG00000205628	7	53723202	53879624	p	7p	p12.1
RP11-806J6.1	ENSG00000238131	7	53994369	54015437	p	7p	
RP11-436F9.1	ENSG00000231427	7	54398390	54417542	p	7p	p11.2
VSTM2A	ENSG00000170419	7	54610018	54638773	p	7p	p11.2
GS1-18A18.2	ENSG00000228735	7	54643745	54646487	p	7p	p11.2
SEC61G	ENSG00000132432	7	54819943	54827667	p	7p	p11.2
RP11-745C15.2	ENSG00000234707	7	54827118	54872621	p	7p	p11.2
EGFR	ENSG00000146648	7	55086714	55324313	p	7p	p11.2
EGFR-AS1	ENSG00000224057	7	55247443	55256627	p	7p	p11.2
LANCL2	ENSG00000132434	7	55433141	55501435	p	7p	p11.2
VOPP1	ENSG00000154978	7	55503749	55640681	p	7p	p11.2
RP11-310H4.1	ENSG00000223475	7	55640864	55656029	p	7p	p11.2
RP11-310H4.2	ENSG00000233977	7	55659767	55660886	p	7p	p11.2
RP11-310H4.3	ENSG00000231394	7	55661470	55662699	p	7p	p11.2
SEPT14	ENSG00000154997	7	55861237	55930482	p	7p	p11.2
MRPS17	ENSG00000249773	7	55954970	56022932	p	7p	p11.2
ZNF713	ENSG00000178665	7	55955169	56009918	p	7p	p11.2
GBAS	ENSG00000146729	7	56019486	56067874	p	7p	p11.2
MRPS17	ENSG00000239789	7	56019512	56024192	p	7p	p11.2
PSPH	ENSG00000146733	7	56078744	56119297	p	7p	p11.2
CCT6A	ENSG00000146731	7	56119323	56131682	p	7p	p11.2
SUMF2	ENSG00000129103	7	56131695	56148363	p	7p	p11.2
PHKG1	ENSG00000164776	7	56148440	56160689	p	7p	p11.2
CHCHD2	ENSG00000106153	7	56169262	56174269	p	7p	p11.2
NUPR1L	ENSG00000185290	7	56182374	56184093	p	7p	p11.2
RP11-760D2.1	ENSG00000225488	7	56549798	56550988	p	7p	p11.2
RP11-760D2.11	ENSG00000261275	7	56560817	56564978	p	7p	p11.2
RP11-760D2.5	ENSG00000233288	7	56601923	56605823	p	7p	p11.2
ZNF479	ENSG00000185177	7	57187321	57207571	p	7p	p11.2
RP11-1217F2.15	ENSG00000234089	7	57277572	57289881	p	7p	p11.2
ZNF716	ENSG00000182111	7	57509883	57533252	p	7p	p11.2
